LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-19.193634075609744,-19.780546583879133,-18.89194812696919,-21.65111052697366,-21.516338659211875,-20.284163881261364,-18.96697493042115,-12.37000669448219,-18.28704253572625,-17.75314554246231
-19.186108008342703,-19.780546583879133,-20.592949828222622,-21.65111052697366,-20.999271918361902,-20.284163881261364,-13.553613765912699,-12.37000669448219,-18.28704253572625,-17.75314554246231
-19.77075993311208,-19.941231082718097,-21.291799914293534,-21.655019797693583,-20.654651504404914,-20.456938699672417,-18.423109366474648,-12.473242463827761,-18.2979906065573,-18.10423145651923
-19.76436159630856,-20.08235859513413,-21.519346455259203,-21.65843618509812,-20.475031709147,-20.610340819245735,-12.37123552868297,-12.590282952412592,-18.30866201751669,-18.435864827369873
-19.781000058965777,-20.207113149706046,-21.5986905630361,-21.66142917052154,-20.38355960920849,-20.745892547553225,-17.368802235838928,-12.722467458462209,-18.31907693826859,-18.746087425815066
-19.78002822642427,-20.318200996128986,-21.629084919477755,-21.664057957742397,-20.335921239597862,-20.865173041436744,-16.188967953534778,-12.87111170404207,-18.329254222145416,-19.033686230056713
-19.78058046776023,-20.417872713286343,-21.641690489979375,-21.666373035590873,-20.310420456151764,-20.969759520270404,-18.57134833552299,-13.037459200987424,-18.339211824248697,-19.298134113282476
-19.780528932488455,-20.507970607992107,-21.64725977722207,-21.66841750767231,-20.296431686174728,-21.06118316842246,-13.45769459353561,-13.222616223166108,-18.348966595182564,-19.53950657647239
-19.780548782913424,-20.58998509904803,-21.649850467711897,-21.670228066918526,-20.288606615894448,-21.14089753923933,-18.362644166352307,-13.427479866746555,-18.358534399839947,-19.75838414343469
-19.780546583879133,-20.665112848837627,-21.65111052697366,-21.67183609876399,-20.284163881261364,-21.210257934728542,-12.37000669448219,-13.652660418901801,-18.36793009407835,-19.95574704784568
,-20.73431008381925,,-21.67326839813925,,-21.270509988106326,,-13.898396174606418,-18.377168323083783,-20.132869061406726
,-20.79833916654118,,-21.67454790166801,,-21.322784622209365,,-14.164478754058447,-18.386262535166473,-20.291217955117418
,-20.857809004211592,,-21.67569420984348,,-21.36809832855447,,-14.450186371208186,-18.3952256268403,-20.432366781127808
,-20.91320744399394,,-21.67672415448528,,-21.407357304963305,,-14.754239846501878,-18.404070086875393,-20.55792003946112
,-20.96492826711989,,-21.677652181472162,,-21.441363642014437,,-15.0747858842343,-18.4128076063099,-20.669454889414514
,-21.013293077332513,,-21.678490692868483,,-21.470823074305287,,-15.40941823114183,-18.421449631742643,-20.768478987531374
,-21.058567495426377,,-21.67925036787219,,-21.496353466231625,,-15.755235586410386,-18.430006852141783,-20.856401793426596
,-21.10097512751007,,-21.67994042022633,,-21.518493452470693,,-16.10893627748352,-18.438489607237486,-20.9345173662315
,-21.140707637416895,,-21.680568803527606,,-21.537710934887734,,-16.46694445552317,-18.446908080721542,-21.003997277156127
,-21.17793245383606,,-21.681142399545188,,-21.554411106380833,,-16.825557444551784,-18.455271992677908,-21.065889653674926
,-21.212799046351968,,-21.68166717829778,,-21.56894389603424,,-17.18109765387621,-18.4635906177684,-21.121123892836625
,-21.245442883546716,,-21.682148322298506,,-21.58161111151426,,-17.530058272639625,-18.471872994777208,-21.170518132512257
,-21.275989165893467,,-21.68259037749562,,-21.59267235486403,,-17.86923434289299,-18.48012794283557,-21.214788614342527
,-21.304554866462183,,-21.682997277351483,,-21.60235078704636,,-18.195822969735485,-18.48836410758866,-21.254559425869644
,-21.33125042370842,,-21.68337249574628,,-21.61083789948284,,-18.507492687310428,-18.496589793287185,-21.290373306145195
,-21.35618090585557,,-21.6837190727253,,-21.61829787854189,,-18.80241843446943,-18.50481331389797,-21.322700951625134
,-21.37944675601408,,-21.684039668972556,,-21.62487150404645,,-19.079285696202124,-18.513042546153756,-21.35195032076201
,-21.401144236416282,,-21.684336669892787,,-21.63067937711621,,-19.33727395854887,-18.521285251390637,-21.37847510006357
,-21.421365707863345,,-21.684612161741324,,-21.635824721086987,,-19.5760096514059,-18.529549420924592,-21.40258180586202
,-21.440199932914627,,-21.684868011687062,,-21.64039601702156,,-19.795518020400223,-18.537842440076954,-21.42453661953324
,-21.457731814703124,,-21.685105875694262,,-21.644469080872703,,-19.996159884770282,-18.5461718476365,-21.44457086702542
,-21.474042759085247,,-21.68532724877471,,-21.648108803445954,,-20.178566541154623,-18.554545203503665,-21.462886251659288
,-21.489210455317195,,-21.685533449209945,,-21.6513708929075,,-20.34357965887205,-18.562969781627608,-21.47965874053619
,-21.503308943120565,,-21.68572568531375,,-21.65430313260356,,-20.49219296281855,-18.57145297643445,-21.49504282565189
,-21.516408685533815,,-21.68590502935109,,-21.65694654250986,,-20.62549978509741,-18.580002072617663,-21.509173866931242
,-21.528576436532717,,-21.686072469973972,,-21.659336365964386,,-20.74464918956226,-18.58862439564624,-21.522171370603875
,-21.539875464011956,,-21.686228886238045,,-21.66150299036919,,-20.850808537681974,-18.59732710871176,-21.534140815983744
,-21.550365404441973,,-21.686375076817896,,-21.66347256359963,,-20.945133099112535,-18.606117661589735,-21.5451758783008
,-21.560102482906572,,-21.686511786937242,,-21.665267685864666,,-21.028743878568214,-18.615003189915047,-21.555359811937308
,-21.569139513965023,,-21.686639687930224,,-21.666907907750414,,-21.102710010912954,-18.62399114311721,-21.56476707318778
,-21.577526133315402,,-21.686759388495798,,-21.66841016556517,,-21.168036785354424,-18.63308867170381,-21.57346420798401
,-21.585308749271316,,-21.686871456459578,,-21.669789131347862,,-21.225658800545304,-18.64230327496098,-21.581510951696362
,-21.592530765097514,,-21.686976407426428,,-21.671057622235107,,-21.276436030560827,-18.651642708047305,-21.58896118144907
,-21.599232685250012,,-21.687074730022168,,-21.672226790337245,,-21.3211528073925,-18.661113998458568,-21.59586357256921
,-21.605452265906425,,-21.687166860214273,,-21.67330642520463,,-21.360519291566256,-18.670725186942903,-21.602262168346517
,-21.611224663006514,,-21.68725321033589,,-21.67430509260595,,-21.39517428835253,-18.680483805134617,-21.60819683908181
,-21.616582606019353,,-21.68733415841076,,-21.675230282641024,,-21.425688876787717,-18.690397478090564,-21.61370398598637
,-21.621556450386,,-21.68741004843036,,-21.676088700203948,,-21.452571351665956,-18.70047426366182,-21.618816724274932
,-21.62617438492066,,-21.68748121263635,,-21.67688619963209,,-21.476272012742264,-18.710722075310407,-21.623565245931424
,-21.630462591910145,,-21.687547958197698,,-21.677628009129922,,-21.49718833343882,-18.721149035889578,-21.627977241593005
,-21.63444529455293,,-21.687610564323034,,-21.67831878908347,,-21.51566991107753,-18.73176329868924,-21.632077960929912
,-21.63814501699943,,-21.68766928665305,,-21.678962690457745,,-21.532023498795347,-18.742573135404374,-21.635890726329094
,-21.641582471382424,,-21.687724377533762,,-21.679563437090412,,-21.54651775852756,-18.753587147858248,-21.639436832771157
,-21.64477695262105,,-21.687776069061165,,-21.68012438905518,,-21.559387076945157,-18.7648139770936,-21.64273589570874
,-21.64774626597779,,-21.687824568680046,,-21.68064856354297,,-21.570835837318683,-18.776262283566712,-21.645805974181357
,-21.650506905079045,,-21.687870073649076,,-21.68113868626661,,-21.581042066397874,-18.787940999167613,-21.648663744053295
,-21.65307411389504,,-21.687912774498212,,-21.68159724604078,,-21.590160751424236,-18.799858970672343,-21.651324547109756
,-21.655461963121628,,-21.68795284620831,,-21.682026506070322,,-21.59832635627545,-18.812025315019586,-21.653802521328394
,-21.657683535321407,,-21.687990451263143,,-21.682428505806836,,-21.605655736008984,-18.824449310909003,-21.656110748907988
,-21.6597508512137,,-21.688025743047955,,-21.682805160430608,,-21.612250421106435,-18.837140740562255,-21.658261344753253
,-21.66167505007114,,-21.688058861117526,,-21.683158177172523,,-21.618198485029076,-18.85010886260705,-21.660265487010758
,-21.66346646658561,,-21.688089942464128,,-21.68348913762543,,-21.623576502541795,-18.863363227031076,-21.66213348908064
,-21.66513463770285,,-21.68811911524447,,-21.683799529145894,,-21.628450874666548,-18.876913756455195,-21.663874977528668
,-21.666688376238188,,-21.68814649187221,,-21.684090688060895,,-21.63287939435081,-18.890770324152673,-21.66549877292256
,-21.66813588990669,,-21.688172186162983,,-21.684363862385347,,-21.636912294972436,-18.904943163403413,-21.667013122039798
,-21.66948468232287,,-21.688196302802478,,-21.6846202167288,,-21.640593368057825,-18.919442259711854,-21.668425639719327
,-21.670741777702833,,-21.6882189337695,,-21.684860823632597,,-21.643960698270156,-18.934277801320064,-21.669743397193415
,-21.67191365991434,,-21.688240177135288,,-21.68508668833034,,-21.647047554228713,-18.949460264008295,-21.67097295959
,-21.67300632334707,,-21.688260114699666,,-21.685298730252647,,-21.649883137957573,-18.96499991355598,-21.672120405566663
,-21.674025317833124,,-21.688278825539435,,-21.685497810419026,,-21.65249288267647,-18.980906794741685,-21.673191384983387
,-21.674975799888877,,-21.688296386834935,,-21.68568474781791,,-21.654899176326204,-18.997191765828738,-21.67419112633516
,-21.67586252496677,,-21.688312868465445,,-21.685860285759848,,-21.65712170204946,-19.013864923731102,-21.67512450202936
,-21.676689937136977,,-21.688328336544902,,-21.68602513353553,,-21.659177801474545,-19.030936970190087,-21.675996057846135
,-21.677462156039564,,-21.688342853593127,,-21.686179945419525,,-21.661082763656086,-19.048417809207784,-21.676809982456852
,-21.678182977000404,,-21.688356474756496,,-21.686325338484625,,-21.66285016697038,-19.066318095700744,-21.677570178631914
,-21.678855910668254,,-21.688369259475856,,-21.686461890040498,,-21.664492058180915,-19.084647280591973,-21.678280317035245
,-21.67948427868005,,-21.688381256255628,,-21.68659013258849,,-21.666019146691728,-19.103415709636536,-21.6789437447207
,-21.68007109370165,,-21.688392515836856,,-21.686710581444114,,-21.66744102527697,-19.12263318076995,-21.67956362487301
,-21.680619203195345,,-21.688403084466767,,-21.686823711075245,,-21.668766265769484,-19.14230890246229,-21.68014286835571
,-21.681131230441398,,-21.68841300061747,,-21.686929965940067,,-21.670002567297786,-19.162452007492856,-21.68068421123122
,-21.68160962541993,,-21.688422306960945,,-21.687029757215676,,-21.671156809205986,-19.183071321527173,-21.681190194462882
,-21.68205664906873,,-21.688431040061808,,-21.68712348452526,,-21.67223526575708,-19.20417531824208,-21.681663167047596
