LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-18.679058867927672,-19.326043285866486,-18.38219225774119,-21.155737592390132,-21.00917053813186,-19.85103473033049,-18.459402913818195,-18.176478299514965,-17.802798291637973,-17.275055882971696
-18.717693324575745,-19.326043285866486,-20.06119325305624,-21.155737592390132,-20.495730659756315,-19.85103473033049,-12.388357062390213,-18.176478299514965,-17.802798291637973,-17.275055882971696
-19.318425306755646,-19.48002888746051,-20.768663245434944,-21.160306089973478,-20.170975006310712,-20.014007388101373,-17.240637683695855,-18.195172242853328,-17.815170947942914,-17.60492186188896
-19.308789836838077,-19.61656704602892,-21.00631552288611,-21.164262746913995,-20.01126019320964,-20.158848181186197,-15.023869418546598,-18.214019371810345,-17.827198978131964,-17.91830105139702
-19.326729238640198,-19.738246001914124,-21.092489559613334,-21.16769532375638,-19.933029716481926,-20.286998254165702,-14.521341280718351,-18.233298671914067,-17.838906306529346,-18.213417651772925
-19.325458832073842,-19.847304809491266,-21.127210459485223,-21.17067865469784,-19.89327539620511,-20.39993934253699,-16.80923626871739,-18.25324052231276,-17.850315309554933,-18.48906907819941
-19.326092643789732,-19.945640544405375,-21.142572273418775,-21.17327663638746,-19.872316505122463,-20.499143131467918,-12.567359316560227,-18.274038072486636,-17.86144694755038,-18.74459313271206
-19.32602241895028,-20.034836586673894,-21.14992753530915,-21.175543703876798,-19.860931411951803,-20.58603319556422,-15.024242680164317,-18.295856211960462,-17.87232105822527,-18.979818107726743
-19.326046550579058,-20.116199483415972,-21.15369393187722,-21.177526394250997,-19.854605960591176,-20.6619577919175,-13.946736173812978,-18.318838007505214,-17.88295665571023,-19.195000126654712
-19.326043285866486,-20.190799902677416,-21.155737592390132,-21.17926435415928,-19.85103473033049,-20.728173071570833,-18.176478299514965,-18.343109754294215,-17.89337144765222,-19.390752326558992
,-20.259510720189603,,-21.18079147974683,,-20.785832880023097,,-18.368784506837525,-17.90358230202252,-19.567969014930814
,-20.323042945949492,,-21.182136712723203,,-20.83598538423431,,-18.39596443501233,-17.913605192413286,-19.727750947355787
,-20.38197627120959,,-21.183324759791958,,-20.879573703558794,,-18.424742338718005,-17.923455329725453,-19.87133389756787
,-20.436785067460544,,-21.184376756700605,,-20.917439607645605,,-18.455203207648772,-17.933147386742306,-20.000026128831536
,-20.487860139226616,,-21.185310803421743,,-20.95032933099622,,-18.487423806369993,-17.942695061744157,-20.11515512696541
,-20.535526790461095,,-21.18614235317436,,-20.978900801729317,,-18.52147376004736,-17.952111903230175,-20.218025427829552
,-20.580058747626175,,-21.18688470689811,,-21.00373116835745,,-18.557414139678727,-17.96141038612078,-20.30988702200321
,-20.621689774755353,,-21.187549250852378,,-21.025324770389926,,-18.5952973587556,-17.970602760228324,-20.391913988649502
,-20.66062238083494,,-21.188145737152325,,-21.044120622769178,,-18.635166702321403,-17.979700892429033,-20.465190994654243
,-20.697034858395075,,-21.188682610006104,,-21.060500104757367,,-18.677054540643965,-17.988716082585345,-20.530706975002335
