LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-23.81553006013192,-23.887831455662212,-23.477305017178118,-25.771272420016203,-25.826601561778638,-25.755949601544618,-23.50910688027615,-19.484527534830903,-21.982613284655127,-22.04651406710834
-23.43671055384886,-23.887831455662212,-25.29865886655632,-25.771272420016203,-25.824752331657116,-25.755949601544618,-15.005130179130575,-19.484527534830903,-21.982613284655127,-22.04651406710834
-23.864117214186347,-24.107508487299185,-25.82428152586099,-25.786992308999288,-25.75920160565284,-25.7921095393746,-16.105273423820464,-20.555258440856942,-22.003924233840856,-22.634894179984332
-23.878926999036914,-24.273813762205947,-25.897571687524636,-25.800949133778968,-25.754078668194175,-25.821580046345463,-22.11771736797044,-21.504743268670495,-22.024415324695973,-23.14910040063523
-23.887212232794003,-24.40378520689665,-25.876622655191774,-25.81338833711428,-25.75547244589446,-25.84557839420525,-18.999863017848547,-22.272173940178185,-22.044135335097792,-23.589086559900664
-23.887629123857295,-24.509218786865134,-25.843980123712424,-25.824517694101164,-25.75598382072232,-25.86510883078585,-18.283888653525327,-22.848899971814756,-22.063128861546712,-23.959290051622247
-23.88781300144185,-24.598066137442352,-25.816459865509938,-25.834512809288665,-25.75607018165504,-25.880996413532266,-15.013092794087193,-23.26289275010112,-22.08143731333038,-24.266890859689603
-23.88782653409496,-24.675607310814886,-25.796007089422723,-25.843522249179113,-25.756038899149537,-25.89391735609896,-15.77782781826083,-23.55486189872075,-22.099099434493,-24.520307650432745
-23.88783101434605,-24.745316554638052,-25.78145029291043,-25.851671966641852,-25.755990830621222,-25.90442411658223,-19.38478137624419,-23.76239490207307,-22.116150618580626,-24.728088575612784
-23.887831455662212,-24.80946453532604,-25.771272420016203,-25.85906871259892,-25.755949601544618,-25.912967432692426,-19.484527534830903,-23.914234706580043,-22.132624251524053,-24.89820685387055
,-24.869524387910147,,-25.86580310299241,,-25.91991454098111,,-24.03033751127601,-22.148551037651025,-25.037694570506293
,-24.926442645947116,,-25.871952451976856,,-25.925564315468453,,-24.123862295368916,-22.163959461967895,-25.152517224999585
,-24.980818358701136,,-25.87758274991921,,-25.930159760347752,,-24.203251061056292,-22.178876563887943,-25.247597095911093
,-25.033021834152255,,-25.88275055051468,,-25.933898438324043,,-24.273839516745195,-22.193327526601404,-25.326917314419678
,-25.083273733734497,,-25.887504386361588,,-25.936940866661175,,-24.338968004377453,-22.207335306077052,-25.393656400116253
,-25.131697966799997,,-25.891886280046563,,-25.939417459127803,,-24.400708698470634,-22.22092185896967,-25.45032744173471
,-25.17835740592149,,-25.895932627794398,,-25.941434133065528,,-24.4603298609296,-22.234107394080898,-25.498905713700744
,-25.223277264139153,,-25.899675100464133,,-25.943076916613094,,-24.51858863913232,-22.246910915199518,-25.54093841924726
,-25.26646193043106,,-25.903141488110418,,-25.944415681355995,,-24.575916289829802,-22.25935043878725,-25.57763656859257
,-25.307905580592784,,-25.90635613586204,,-25.945507181757367,,-24.632535222547432,-22.27144305266568,-25.609948533853988
,-25.34759956114366,,-25.909340624973982,,-25.946397559240904,,-24.68853362864514,-22.283204374341196,-25.638619115720374
,-25.385537210626683,,-25.912114031903247,,-25.9471242659481,,-24.743914075647897,-22.294648782112162,-25.66423531426114
,-25.421716966599632,,-25.914693433781085,,-25.94771774174178,,-24.798624768449628,-22.30579080878111,-25.687262533036076
