LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-14.541732677421496,-15.581940215912056,-14.299708360445914,-16.749135665929792,-16.58611792057964,-16.5907628886587,-14.36783324005381,-14.16071879790195,-13.788433123181035,-13.439547294667793
-14.954864349638502,-15.581940215912056,-15.676709589764648,-16.749135665929792,-16.630745981454353,-16.5907628886587,-13.492197702044036,-14.16071879790195,-13.788433123181035,-13.439547294667793
-15.585771377479338,-15.658178825801688,-16.31475619259623,-16.754975780353092,-16.626833283234962,-16.612161422155385,-13.999534529466978,-14.21792242070736,-13.808913711842006,-13.635621128478816
-15.561871879408233,-15.728697364818215,-16.555038339274944,-16.760089067192084,-16.615977940144873,-16.631120879890627,-14.206883843910141,-14.270702901216389,-13.828922504111077,-13.82562361754881
-15.583879866414525,-15.794023964396306,-16.654093539673013,-16.76456490705509,-16.606710850636215,-16.6479214188242,-14.189634145062696,-14.319925201751817,-13.84849184705178,-14.00896390835133
-15.58108907253303,-15.854637459501,-16.700030699604586,-16.768481937809298,-16.600198497123458,-16.662812866639424,-14.175071394480618,-14.36634290782931,-13.867652280264307,-14.185153336718239
-15.582082370510204,-15.910969262602922,-16.723596119209237,-16.77190925400224,-16.59596551177254,-16.676017331872238,-14.19743925059584,-14.410606457664237,-13.886432821510347,-14.353803747072561
-15.581900656269308,-15.963406303911077,-16.73667905868789,-16.774907579923905,-16.59332623180543,-16.68773213573674,-14.169284470110366,-14.453272570581106,-13.904861410075906,-14.514625098139
-15.581950690023396,-16.01229398156163,-16.744388376511598,-16.77753021669021,-16.59172187366912,-16.698132093937947,-14.203535143383544,-14.494814398326733,-13.922964496600297,-14.66742191904845
-15.581940215912056,-16.057940335860792,-16.749135665929792,-16.779823952584138,-16.5907628886587,-16.707371863657933,-14.16071879790195,-14.535630594529751,-13.94076714614884,-14.812089235713474
,-16.100619514508825,,-16.781829776797608,,-16.71558808772249,,-14.576054898959933,-13.95829341382812,-14.948606982927217
,-16.14057542827686,,-16.78358367272072,,-16.72290148430744,,-14.616363585384581,-13.97556636147915,-15.077033425294909
,-16.178025545499942,,-16.785117140073854,,-16.729418508388367,,-14.656783020462965,-13.992607906787587,-15.197497622309802
,-16.213163707205577,,-16.786457791411774,,-16.735232954572815,,-14.697495774703428,-14.009439105444214,-15.310191064529244
,-16.24616337236497,,-16.78762976543033,,-16.74042739244783,,-14.73864581093274,-14.026079987049593,-15.415358461277425
,-16.27717990124085,,-16.78865423581212,,-16.74507450533865,,-14.78034313492596,-14.042549839197628,-15.513288060655983
,-16.306353176555987,,-16.789549715057067,,-16.749238290800754,,-14.822668001947477,-14.058867030668875,-15.604302490610559
