LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-22.763163619174424,-22.907848706490956,-22.452272189073376,-24.085909697845562,-24.273341787671725,-24.247703398638134,-22.44415103494409,-22.12963148919934,-19.529461697524418,-21.072510452778978
-22.477829954290286,-22.907848706490956,-24.060713714209683,-24.085909697845562,-24.26527818404878,-24.247703398638134,-22.09575028860028,-22.12963148919934,-19.529461697524418,-21.072510452778978
-22.890541012596007,-23.04757704359323,-24.401216941064984,-24.129631131717314,-24.264109294960107,-24.258443392015433,-12.144961768579007,-22.149145408168653,-19.579820773843416,-21.640951085489338
-22.90050790990389,-23.15072699481492,-24.36624083516926,-24.166739040222893,-24.259855372930932,-24.26863717467338,-16.95468323622293,-22.163602006085704,-19.62884102402469,-22.121719724898867
-22.907421711698888,-23.230386428381895,-24.282939632214642,-24.198310044702612,-24.255889619002485,-24.278313144784946,-14.742237557590778,-22.175604668664658,-19.676584980957134,-22.519600836059936
-22.907703425034445,-23.294957140406716,-24.212951801977606,-24.225253598797014,-24.252842671276913,-24.28749760861861,-18.858589186772203,-22.186527117691902,-19.723110635894535,-22.84355968192556
-22.907837278354485,-23.349778862581868,-24.16219464500501,-24.248332925665935,-24.250689602397184,-24.296215184055782,-15.045598752816009,-22.197098695435184,-19.76847206219032,-23.104398547495922
-22.907845740205435,-23.398232318808862,-24.126854098820175,-24.26818571996431,-24.24924217774332,-24.304488813662324,-14.398663293116938,-22.207711772394486,-19.812719140279928,-23.313059629791514
-22.907848344756438,-23.442454745339933,-24.102556223634096,-24.285342794920755,-24.248300934299394,-24.312340136135468,-21.771491187899873,-22.21858149519328,-19.855898671482382,-23.47960167380664
-22.907848706490956,-23.483795165707228,-24.085909697845562,-24.300244648117626,-24.247703398638134,-24.319789592329,-22.12963148919934,-22.229830187159305,-19.898054010400504,-23.612715740651684
,-23.523101895984944,,-24.313256197853438,,-24.32685649805466,,-22.24153160829363,-19.93922561948009,-23.719602509350807
,-23.560903675306072,,-24.324679125789835,,-24.333559238221255,,-22.25373344997167,-19.979450748900152,-23.806056874436965
,-23.597525092365057,,-24.33476285692316,,-24.339915235852693,,-22.266470207849913,-20.018765222316304,-23.876649330869277
,-23.633159241437063,,-24.34371354230664,,-24.345941181258997,,-22.279768792557775,-20.057200461056592,-23.934934550667016
,-23.66791514711749,,-24.351701354941817,,-24.35165282087899,,-22.293652215504153,-20.09478772621417,-23.983651531401556
,-23.701847999212614,,-24.358867197890824,,-24.357065369927945,,-22.308141725388687,-20.131555431612156,-24.02489839527487
,-23.7349786876862,,-24.36532783584701,,-24.362193238135404,,-22.323256884265476,-20.167529752889138,-24.060276393158166
,-23.767307238880647,,-24.371180120518346,,-24.367050209400166,,-22.33901665734975,-20.202735080250278,-24.09100634742731
,-23.798821053658685,,-24.376504636129702,,-24.371649535270347,,-22.355439206096328,-20.23719472491477,-24.118018812263358
,-23.829500970684848,,-24.38136864916467,,-24.376003800202138,,-22.37254185502843,-20.270929605393036,-24.142024504350378
,-23.8593249640229,,-24.385828467352443,,-24.38012513238414,,-22.390341564221284,-20.30396000644019,-24.163567535471376
,-23.88827073585002,,-24.389931445368283,,-24.384025047490844,,-22.4088543990064,-20.336304319366707,-24.183066411237107
,-23.916317296703873,,-24.393717577085717,,-24.38771460417632,,-22.42809532194783,-20.367980741558643,-24.20084459212069
