LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-32.02362088363572,-31.407368102760234,-31.62646081138514,-33.20328406404848,-33.553534710670924,-29.637030287174433,-31.564585840601932,-30.829998398105527,-28.22549422733746,-29.672446782790583
-31.171275297727874,-31.407368102760234,-33.63974633611809,-33.20328406404848,-33.15972180006998,-29.637030287174433,-17.73975937177503,-30.829998398105527,-28.22549422733746,-29.672446782790583
-31.380868222550763,-31.830104554791845,-33.88844098466296,-33.32325752479986,-32.40480580679012,-30.651363670569346,-24.792502494751204,-30.836404049498764,-28.30551321912673,-30.830215430456548
-31.402895944883443,-32.03367755765588,-33.724164887443635,-33.421050505757975,-31.283467512318445,-31.392947268175124,-21.650446572399048,-30.84258742895141,-28.382333144543665,-31.682151561628373
-31.40671497743243,-32.14767661287633,-33.549954690329145,-33.50088512738343,-30.194431643836264,-31.894117328326857,-23.115378168972388,-30.84855586831013,-28.456117752423765,-32.278563726213264
-31.40726223200433,-32.22566357371628,-33.42102555695576,-33.566285588380815,-29.684154927883224,-32.21838041159137,-18.27754581162895,-30.854316447483374,-28.527016483068543,-32.685990049375164
-31.407350953779133,-32.289194972730535,-33.332143341040194,-33.62013982826961,-29.612641921290916,-32.42813810132177,-20.548090133204372,-30.859875988336807,-28.595171195572554,-32.96321339625589
-31.407365341866296,-32.3470200569322,-33.27184624541098,-33.66478012681274,-29.623660632884064,-32.56970993664102,-21.10959291692706,-30.86524112123903,-28.660712380885567,-33.154049202181234
-31.40736768379576,-32.40272765553823,-33.2310066904477,-33.70206944654231,-29.63268426642622,-32.67256247349419,-19.48635008061633,-30.87041827416129,-28.723764392210274,-33.28849216499015
-31.407368102760234,-32.457779733904566,-33.20328406404848,-33.73348339670927,-29.637030287174433,-32.75385439012161,-30.829998398105527,-30.87541368678891,-28.784441684391805,-33.386208969159824
,-32.51273873864894,,-33.76018397627497,,-32.82308974484066,,-30.880233379893898,-28.84285305649653,-33.45983551164696
,-32.56777650185181,,-33.78308294744356,,-32.88538555234104,,-30.884883196144397,-28.899101000880727,-33.517430898336734
,-32.6228906367715,,-33.80289447834897,,-32.943446517475806,,-30.88936877320269,-28.9532812852956,-33.56413485363398
,-32.67799989543536,,-33.820177991319404,,-32.99867862531052,,-30.893695618351433,-29.00548433339303,-33.60324036332755
,-32.732985574070796,,-33.83537281717303,,-33.05179297572671,,-30.89786900966166,-29.05579632032661,-33.636873155833534
,-32.787712044573574,,-33.8488247463675,,-33.10313143525205,,-30.90189411192006,-29.1042987772747,-33.66641970136689
,-32.84203602864411,,-33.86080762958667,,-33.15283911912083,,-30.90577589900693,-29.151067962879363,-33.69279672469636
,-32.89581251421111,,-33.87153981233125,,-33.200958814976325,,-30.909519212667472,-29.19617592728293,-33.716620697518934
,-32.94889724680479,,-33.881196434235335,,-33.247481172018986,,-30.9131287087514,-29.239692478592232,-33.738315467951274
,-33.00114955471847,,-33.88991965524419,,-33.29237273116154,,-30.916608919143616,-29.281681999648594,-33.75818059317375
,-33.052434002110935,,-33.897825789842024,,-33.33559166128841,,-30.919964225871663,-29.322207001526138,-33.77643523043452
,-33.10262218474286,,-33.905011001188555,,-33.377097075900686,,-30.92319887021111,-29.361325989751503,-33.79324580356386
,-33.15159378808083,,-33.91155571694899,,-33.41685326095284,,-30.926316964182483,-29.39909505173328,-33.80874430708948
