LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-21.263640274502436,-21.624600873404397,-20.93325395893596,-23.841329955540594,-23.724678200239186,-22.880017716897004,-21.00925614943004,-20.802796742794673,-20.19331818906911,-19.669511643214882
-21.069892270377167,-21.624600873404397,-22.783654171399597,-23.841329955540594,-23.500808972651,-22.880017716897004,-16.350798099461198,-20.802796742794673,-20.19331818906911,-19.669511643214882
-21.606810585546,-21.836224814259538,-23.5138439463373,-23.84458112094276,-23.326007546304425,-23.025498313956433,-15.038256907863435,-20.823283886197657,-20.207311690557816,-20.104938440614227
-21.610872352445337,-22.016503000546482,-23.73725330692343,-23.847499041616175,-23.19314696546066,-23.15049862425952,-15.773907689770144,-20.844008876161737,-20.2207744667141,-20.51043784099084
-21.624440882459886,-22.171583760833656,-23.808195780908473,-23.850127154900495,-23.09414994211534,-23.257489982888863,-17.520352041503337,-20.86500055977189,-20.23374186743989,-20.883423260295974
-21.62421531632668,-22.306554248730087,-23.83167628351339,-23.852502298901005,-23.021077044059442,-23.3487800153202,-17.707229854418795,-20.886287672388892,-20.246246363216464,-21.222683718197327
-21.624602080351277,-22.425492758688048,-23.839315463055062,-23.854655750464133,-22.96753858951799,-23.426478468800447,-19.487167659918832,-20.90789829223591,-20.258318740215813,-21.52821068249883
-21.62458962981103,-22.531596117622335,-23.84144591218873,-23.856614130754853,-22.928567889408175,-23.49248156205748,-13.428958144039646,-20.92986015034165,-20.26998685471528,-21.800982932813476
-21.624601571143504,-22.627330522801827,-23.841680464022815,-23.85840018676709,-22.90035512746523,-23.548471270485386,-20.259026553457183,-20.952200630542922,-20.28127752158842,-22.042732504460027
-21.624600873404397,-22.714576246731426,-23.841329955540594,-23.86003339929938,-22.880017716897004,-23.595922744093347,-20.802796742794673,-20.974946825798515,-20.292215475999246,-22.255712820035193
,-22.7947556967417,,-23.861530546256773,,-23.636118421848806,,-20.998125497731344,-20.30282365679193,-22.442484763939273
,-22.868940091281104,,-23.862906021265957,,-23.670164801024338,,-21.021762601522106,-20.313123632110432,-22.605735904996454
