LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,QAOA Random,FWP-QAOA,QAOA after FWP
12.292914454539465,13.687725006814501,7.700555261734428,5.72016643660955,9.16411009064576,6.991918627136378,15.481412245924439,18.083731418962476,17.463972830942065
12.618196978552646,13.687725006814501,6.045221672846055,5.72016643660955,8.051535233803143,6.991918627136378,15.481412245924439,17.53719435280618,17.463972830942065
12.16298845391013,13.087189220011558,5.625729259729569,5.6499945826488664,7.450938429739909,6.833416105396532,15.477388869573854,17.573167761406328,17.382624648101924
11.845826132190997,12.41209404757398,5.573375941272502,5.602707570909154,7.185065002844118,6.706823805605374,15.472530556715336,17.51594654251874,17.295124599355393
11.779378053735863,11.676546133573993,5.602336782103462,5.5699423184554,7.071106266129758,6.603439242382618,15.466662656098075,17.49465282998768,17.200864148251423
11.979742237315111,10.915082746553178,5.64033237702777,5.546553320488123,7.023022976239693,6.516829492089261,15.459574652239443,17.486171156991936,17.09915211519142
12.39469260983361,10.180671150255405,5.6714322352162645,5.52937009469793,7.003577146127062,6.442377363306457,15.451013027404812,17.477637330240885,16.989201318603026
12.900423343666594,9.529579995787909,5.693991318653603,5.5164165309374384,6.995991863413863,6.376832866776324,15.44067280859152,17.472239339147396,16.87011311161722
13.35652109133048,8.999925232014574,5.709598189036895,5.5064366506989035,6.993075754344654,6.317937174964878,15.42818758540661,17.46728359555432,16.740860802105434
13.687725006814501,8.599928611488169,5.72016643660955,5.498612033767322,6.991918627136378,6.264133123381374,15.413117869078329,17.463972830942065,16.600272896228034
,8.313261633631143,,5.492393609253144,,6.214352537784266,15.39493754615894,,16.447017562027188
,8.113001486500737,,5.487400816524281,,6.16786432000643,15.373018347944159,,16.2795914531742
,7.972900065306188,,5.483361712974111,,6.124167307290431,15.346612253446297,,16.096315372703273
,7.872311843814441,,5.480076004865883,,6.082916551318217,15.314831933067742,,15.895344802830788
,7.7967288921613385,,5.477392396253201,,6.04387158386008,15.276629617108155,,15.674703045678758
,7.736569320557685,,5.475194212857772,,6.006861825747707,15.230775013111224,,15.432346075474838
,7.685715534195726,,5.473389821876031,,5.971762321931044,15.17583365769929,,15.166277430091359
,7.6403308092228714,,5.471906388756507,,5.938478178989638,15.110147747638106,,14.874722532458039
,7.598030302844972,,5.470685403063232,,5.90693315584293,15.031822614092707,,14.556379158401116
,7.557337846157251,,5.469679578790615,,5.877062270114046,14.938723572505832,,14.210742723099118
,7.517341080884348,,5.468850439346813,,5.848807343529336,14.82848983189283,,13.83849100595203
,7.47747708248845,,5.468166607170953,,5.822113796441776,14.698574109497883,,13.441879307739308
,7.437399886071794,,5.467602380470918,,5.796928737022286,14.546318953617277,,13.025055482955832
,7.39689801258507,,5.467136671582042,,5.7731998903180575,14.369083006681064,,12.594175430352509
,7.355845177808183,,5.46675219622535,,5.750874286415616,14.164428865597518,,12.15719204659666
,7.314169017310566,,5.466434695922953,,5.729899065007762,13.9303835088533,,11.723248550719521
,7.271832226030497,,5.466172440173014,,5.7102206915227125,13.665770270963657,,11.301725486649282
,7.228821089350324,,5.465955795282612,,5.691784993516638,13.370596628084307,,10.90112354567503
,7.185138913767193,,5.46577680439949,,5.674537607405213,13.046453624120424,,10.528077369441563
,7.140801881200287,,5.4656288960822135,,5.658423944419823,12.696852858963219,,10.186756529471074
,7.095836108441173,,5.465506657097135,,5.6433898554332185,12.32739671402582,,9.878779775273994
,7.050276889267903,,5.465405619746649,,5.6293813222364,11.94566988282868,,9.603583864632634
,7.004168062182064,,5.465322105506515,,5.616345248801689,11.560777929797313,,9.359056042847515
,6.957560893396401,,5.465253060775367,,5.604229111682535,11.182536999088684,,9.142220546772108
,6.910514449082822,,5.465195981265948,,5.592981509768687,10.820439749214644,,8.949810995137295
,6.863095279572786,,5.465148787971719,,5.582552633340711,10.482617710797358,,8.77867020717202
,6.815377369711065,,5.465109762874784,,5.572893806325212,10.175043965912023,,8.625969586539298
,6.767441387097747,,5.465077494793615,,5.563957871563896,9.901150459205734,,8.489293785988089
,6.7193746574904,,5.465050807363841,,5.555699552986793,9.661892137077341,,8.366633974088026
,6.6712705911573105,,5.465028733136957,,5.54807522327569,9.456161135519746,,8.256338451298575
,6.623228262649072,,5.465010478116131,,5.541043185857284,9.281381292215997,,8.157043844063958
,6.5753508923642014,,5.464995378078012,,5.534563581218109,9.134122053152963,,8.067610082412624
,6.527745766704892,,5.46498288619704,,5.5285984974510916,9.010614844637601,,7.987063958515706
,6.4805223382081225,,5.464972553849529,,5.523111778576762,8.907131590229556,,7.914555399108154
,6.433791760260245,,5.4649640052355375,,5.518069359609575,8.82021845557009,,7.849326776614889
,6.3876651026361495,,5.464956932313747,,5.513439049881074,8.746818185154009,,7.790690910446437
,6.342251715389964,,5.464951080522463,,5.509190371225249,8.684308180546477,,7.738018069393068
,6.297658636483254,,5.464946238406523,,5.505294787159282,8.630489560477143,,7.690727640831203
,6.253988524526688,,5.464942231707757,,5.501725464036678,8.58354910739728,,7.648282865981442
,6.21133863858695,,5.4649389162624304,,5.498457301312779,8.542008904415786,,7.610188506712573
,6.169799757691921,,5.4649361718997875,,5.495466766719893,8.50467464585528,,7.57598884404576
,6.129454706253379,,5.46493390062139,,5.492731971455893,8.470586645914585,,7.545265893484428
,6.090377608414139,,5.46493201986234,,5.4902325869086415,8.438976998791905,,7.517638454474607
,6.052632520207896,,5.464930463452571,,5.4879496152464915,8.409232884351052,,7.49276006043902
,6.016274065387052,,5.464929174768551,,5.485865444465878,8.380865858975861,,7.470317469095028
,5.9813459546698455,,5.464928107562508,,5.483963729101857,8.353486703190548,,7.450028397450005
,5.94788152889658,,5.464927223881532,,5.482229330056203,8.326785277212473,,7.4316398301887325
,5.915903126350596,,,,5.480648246665694,8.300514354023495,,7.414925463367657
,5.885423219269871,,,,5.479207586600327,8.274476412438625,,7.3996833502663595
,5.856443923624296,,,,5.477895449365846,8.248513162763793,,7.385734113341581
,5.828958471148083,,,,5.476700823783976,8.222497686974238,,7.372918399344133
,5.802950820065257,,,,5.475613609229328,8.196327490389494,,7.361095409569773
,5.7783975744355125,,,,5.474624510216654,8.169919644333774,,7.3501405476604225
,5.7552682318071895,,,,5.473724957683824,8.143206522964968,,7.339943720139479
,5.733525925772825,,,,5.47290715204679,8.11613260296632,,7.330407892078579
,5.713128543493208,,,,5.4721639013554775,8.088651840488977,,7.321447826046217
,5.694030122783074,,,,5.471488576868095,8.060725782886053,,7.312988468104606
,5.6761808101993445,,,,5.470875161725438,8.032321953266392,,7.304963850583358
,5.659528078061331,,,,5.470318128174152,8.003412450152743,,7.29731589239851
,5.644017965633125,,,,5.46981241363788,7.973973168250959,,7.2899938624186476
,5.629594909339063,,,,5.46935341984428,7.943982987695249,,7.282953291194284
,5.61620295448426,,,,5.46893692022942,7.9134233113782315,,7.276154981396966
,5.603786153799614,,,,5.468559044891537,7.882277307036869,,7.269564736399156
,5.592289154870115,,,,5.468216319619754,7.850529812304594,,7.2631525508856285
,5.581657539187896,,,,5.467905501282941,7.818167085283227,,7.25689241859158
,5.5718380365634985,,,,5.467623698834277,7.785176662221637,,7.25076133173487
,5.562779090162749,,,,5.46736823255096,7.751547279427348,,7.2447393299460945
,5.5544307438441605,,,,5.467136699186113,7.717268761277101,,7.238808935637157
,5.546745302686142,,,,5.4669268810611165,7.6823321755074625,,7.232954922180675
,5.5396769518281515,,,,5.466736765938217,7.64672989808388,,7.2271640154294134
,5.533182040066608,,,,5.466564536004288,7.610455433451797,,7.221424755936416
,5.527219248601245,,,,5.466408521333861,7.573504090721671,,7.215726879818497
,5.5217494579660125,,,,5.466267226831393,7.535872645173726,,7.2100618445134055
,5.516735770858336,,,,5.466139268536616,7.49755981922091,,7.204422038871064
,5.512143601507124,,,,5.466023403718029,7.4585665383982285,,7.19880091244785
,5.507940326149109,,,,5.465918511394637,7.418896050671373,,7.193192731899447
,5.504095586850796,,,,5.465823549367705,7.37855442491827,,7.18759269026831
,5.500580938021315,,,,5.465737596120944,7.337550751293069,,7.18199653486872
,5.497369912056693,,,,5.465659802725543,7.295897259641125,,7.176400646271174
,5.494437902568877,,,,5.465589390096475,7.253609893890022,,7.170801888862937
,5.491762101859251,,,,5.465525676516677,7.210708467344679,,7.165197824293781
,5.489321302513378,,,,5.465468025170049,7.1672175195474495,,7.159586011853347
,5.4870959073483565,,,,5.465415856301237,7.123165866456528,,7.153964788410324
,5.485067880791888,,,,5.465368660084293,7.0785874922475385,,7.1483324827840455
,5.48322044688511,,,,5.465325963262642,7.033521606129469,,7.142687771550751
,5.481538194333108,,,,5.465287340411697,6.988012822383504,,7.137029640368368
,5.480006960364736,,,,5.4652524067237565,6.942111356844667,,7.131357279840924
,5.478613683706096,,,,5.465220809431241,6.895873266935775,,7.125670095827081
,5.477346392430853,,,,5.4651922330752,6.849360466661758,,7.1199676426104865
,5.476194025788464,,,,5.4651663906408725,6.802640142421534,,7.114249575482921
,5.475146517607512,,,,5.465143016279075,6.7557853432608255,,7.108515699522744
,5.474194627926681,,,,5.465121880316524,6.708874418065471,,7.102765991079427
,5.473329814986397,,,,5.465102771362797,6.661990288542693,,7.097000561444122
,5.4725443924776425,,,,5.465085492454895,6.615220496625858,,7.091219448672489
,5.471831183844278,,,,5.465069871831165,6.568656038556721,,7.08542287984481
,5.471183743459969,,,,5.465055747783176,6.522390637833022,,7.079611174155509
,5.470596139798961,,,,5.465042980799261,6.476520218522659,,7.0737847866286465
,5.470062951778985,,,,5.465031436419771,6.4311418720446225,,7.067944145264199
,5.469579251009192,,,,5.465020999827106,6.386352852097306,,7.062089740965148
,5.469140531343408,,,,5.465011562381779,6.342248668930417,,7.056222102758218
,5.4687426544450854,,,,5.4650030326976315,6.298923306710575,,7.050341912714172
,5.468381902624296,,,,5.464995322053502,6.256467171703521,,7.044449868662149
,5.46805488051292,,,,5.464988356129422,6.214966200905949,,7.038546644180848
,5.46775846478297,,,,5.464982056730587,6.174501054592309,,7.0326329978758135
,5.467489856632104,,,,5.4649763654756125,6.135146007842985,,7.026709760874726
,5.467246469559693,,,,5.4649712214133945,6.096968162157869,,7.020777785688867
,5.467025961496006,,,,5.464966569749308,6.060026754227816,,7.014837922901532
,5.466826200420742,,,,5.464962367218762,6.02437249390265,,7.008891088150566
,5.466645278603542,,,,5.464958567808935,5.990047763644167,,7.002938290211514
,5.466481424475103,,,,5.464955133964592,5.95708559347228,,6.996980488016184
,5.466333053484793,,,,5.46495203135178,5.9255098351658955,,6.9910186985375855
,5.4661987133689784,,,,5.4649492272895355,5.895335755975404,,6.985053995399264
,5.4660770983069495,,,,5.464946694760584,5.866569950359943,,6.979087480801924
,5.46596700418874,,,,5.464944406082456,5.839210367550378,,6.973120221233631
,5.465867353285115,,,,5.464942336867115,5.81324753784122,,6.9671534036664955
,5.465777157433967,,,,5.464940466550605,5.788664646922477,,6.961188135355804
,5.465695540554688,,,,5.464938776373696,5.765438172639396,,6.955225750028966
,5.465621680409048,,,,5.464937248759477,5.743538944196391,,6.949267302525522
,5.4655548439801755,,,,5.464935869301742,5.722932275401283,,6.943314160851062
,5.465494373583947,,,,5.4649346232381655,5.703579603614771,,6.937367520604299
,5.465439664048245,,,,5.464933496657651,5.685438307584217,,6.93142865811356
,5.465390171925261,,,,5.464932477738528,5.668462997892183,,6.925498823910475
,5.465345400110444,,,,5.46493155803264,5.6526058812636295,,6.919579415114459
,5.4653049069012,,,,,5.637817543157132,,6.913671764217715
,5.465268281087014,,,,,5.62404762370157,,6.907777201437957
,5.465235153654487,,,,,5.6112453198327765,,6.901897125024574
,5.465205191811399,,,,,5.599359451954233,,6.896032977340445
,5.4651781008333975,,,,,5.588339591781863,,6.890186058576955
,5.465153599607487,,,,,5.578135865201754,,6.884357764010966
,5.465131449806165,,,,,5.568699553311448,,6.878549442931398
,5.465111419257543,,,,,5.559983041220031,,6.8727625977948446
,5.46509330810338,,,,,5.55194058239167,,6.86699857901291
,5.465076933778503,,,,,5.544527854113519,,6.861258805834394
,5.465062130391877,,,,,5.537702527540118,,6.855544740952226
,5.465048743620546,,,,,5.531423999571997,,6.849857716254569
,5.465036641713095,,,,,5.525653713174716,,6.844199211841853
,5.465025702712711,,,,,5.5203550384508295,,6.838570625203737
,5.46501581297978,,,,,5.515493532185322,,6.832973223986374
,5.465006875634568,,,,,5.511036558528432,,6.827408533503229
,5.46499879704364,,,,,5.506953392750416,,6.821877795667035
,5.464991494950684,,,,,5.503215296250987,,6.816382407149854
,5.464984892624331,,,,,5.499795515611295,,6.810923685318468
,5.464978928383212,,,,,5.496668753737127,,6.805502998777922
,5.464973536414491,,,,,5.493811667585641,,6.8001215374777395
,5.464968660713778,,,,,5.491202485409178,,6.7947806905873005
,5.464964254989124,,,,,5.488820961044286,,6.789481678850823
,5.464960272844774,,,,,5.4866483239953565,,6.784225656381732
,5.464956674270498,,,,,5.484667229899172,,6.779013870269908
,5.46495342248815,,,,,5.482861644199106,,6.773847366236767
,5.464950484657427,,,,,5.481216685823164,,6.768727449446143
,5.464947828744549,,,,,5.4797187241479435,,6.763655143305386
,5.4649454291175505,,,,,5.478355147275625,,6.75863141890834
,5.464943261706914,,,,,5.477114376941948,,6.753657390017709
,5.4649413026509785,,,,,5.475985744118234,,6.748734107134566
,5.464939531978738,,,,,5.474959451260133,,6.743862422757842
,5.464937931511034,,,,,5.47402651358966,,6.739043202084281
,5.464936485101864,,,,,5.4731787012217525,,6.7342774365731
,5.464935178500401,,,,,5.472408448373034,,6.729565885981471
,5.464933998291552,,,,,5.471708882106292,,6.724909320440755
,5.464932931524889,,,,,5.471073685390188,,6.7203085260474085
,5.464931967931172,,,,,5.470497035992747,,6.715764191484301
,,,,,,5.469973705915904,,6.711276882083057
,,,,,,5.469498823805083,,6.7068472649501
,,,,,,5.469068033844684,,6.702475925925205
,,,,,,5.468677324063655,,6.69816331719673
,,,,,,5.468323000735225,,6.693909933636441
,,,,,,5.4680017583682545,,6.689716175977232
,,,,,,5.46771056166819,,6.685582431377787
,,,,,,5.467446634537617,,6.681509017159389
,,,,,,5.467207456522863,,6.677496203900118
,,,,,,5.466990762652176,,6.673544217393877
,,,,,,5.466794442383932,,6.669653244446392
,,,,,,5.466616617652381,,6.6658234714988485
,,,,,,5.4664555513613315,,6.662054943449794
,,,,,,5.466309688282191,,6.658347744726065
,,,,,,5.466177611904769,,6.654701841245732
,,,,,,5.4660580446382205,,6.651117196768738
,,,,,,5.465949800261909,,6.647593811364994
,,,,,,5.465851810775076,,6.644131526034384
,,,,,,5.4657631186176845,,6.640730151242173
,,,,,,5.465682847342048,,6.637389531245107
,,,,,,5.465610215400778,,6.634109475259971
,,,,,,5.465544486741049,,6.630889638582209
,,,,,,5.465485022551458,,6.6277297636113754
,,,,,,5.46543122411244,,6.62462950425712
,,,,,,5.465382547726971,,6.62158853162611
,,,,,,5.465338510347109,,6.618606362493809
,,,,,,5.465298683511315,,6.615682661695922
,,,,,,5.46526265451782,,6.612816916871014
,,,,,,5.465230074049229,,6.6100086886788505
,,,,,,5.465200606978895,,6.607257444148729
,,,,,,5.465173954085146,,6.604562609796602
,,,,,,5.465149854335462,,6.601923683907428
,,,,,,5.465128059858568,,6.599340051617927
,,,,,,5.465108356568327,,6.596811121472497
,,,,,,5.4650905428255125,,6.594336310708115
,,,,,,5.4650744316657685,,6.591914910270021
,,,,,,5.465059869155359,,6.589546301373689
,,,,,,5.46504670350412,,6.587229844013639
,,,,,,5.465034798504011,,6.5849648612854015
,,,,,,5.465024036718613,,6.5827506300991665
,,,,,,5.4650143115195835,,6.580586425897371
,,,,,,5.465005518135539,,6.578471570722114
,,,,,,5.464997568309683,,6.576405265942865
,,,,,,5.4649903843408705,,6.574386855120335
,,,,,,5.464983890139238,,6.572415569117736
,,,,,,5.464978022038391,,6.570490618803339
,,,,,,5.46497271786347,,6.568611302821716
,,,,,,5.464967921664572,,6.566776858426315
,,,,,,5.464963588627613,,6.564986524327954
,,,,,,5.46495967357325,,6.563239546683783
,,,,,,5.464956134001225,,6.561535115145057
,,,,,,5.464952935288383,,6.559872502498719
,,,,,,5.464950044795679,,6.558250927904229
,,,,,,5.464947432181213,,6.55666961896694
,,,,,,5.464945071465886,,6.555127866915546
,,,,,,5.464942938537649,,6.553624885650655
,,,,,,5.464941009896142,,6.552159888832297
,,,,,,5.464939267972706,,6.550732148331625
,,,,,,5.464937692809912,,6.549340910712073
,,,,,,5.46493626943829,,6.547985461904809
,,,,,,5.464934984174736,,6.546665041565023
,,,,,,5.464933822329204,,6.545378907024435
,,,,,,5.464932773011085,,6.544126369683595
,,,,,,5.464931824209938,,6.542906682004859
,,,,,,,,6.541719140370475
,,,,,,,,6.540563069419517
,,,,,,,,6.539437732839906
,,,,,,,,6.538342461560468
,,,,,,,,6.537276604130422
,,,,,,,,6.536239461653922
,,,,,,,,6.535230389211804
,,,,,,,,6.534248752843898
,,,,,,,,6.533293868719259
,,,,,,,,6.532365107260413
,,,,,,,,6.5314618825594835
,,,,,,,,6.530583556728526
,,,,,,,,6.529729575918023
,,,,,,,,6.528899299561175
