LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,QAOA Random,FWP-QAOA,QAOA after FWP
15.561651861954777,18.68576717216623,10.284261003668123,7.895505883836194,11.787495611410563,12.095488248911751,19.476616956583193,22.682333638548705,18.74003486419766
17.75564692524448,18.68576717216623,8.311966984096959,7.895505883836194,11.771849857709743,12.095488248911751,19.476616956583193,17.534100855124493,18.74003486419766
18.241718175031377,18.055299116239603,7.830016443275265,7.816016490355143,11.828849769087558,11.720504790323679,19.470173585748423,18.942844890904993,18.696414322300303
18.398424677135722,17.258753561730916,7.762206657578764,7.759574461947673,11.908961496988724,11.394545770547884,19.462028202107685,18.636137589250332,18.64978538847551
18.476436847983074,16.290129422879907,7.784850671968577,7.718459495657466,11.975518541658824,11.112021134765273,19.45172834827444,19.65559466383259,18.59989633849279
18.53132057691487,15.197686361330266,7.819472230862259,7.687876061289652,12.0225182456967,10.867489918096958,19.4387038872308,19.251560405381884,18.54647593557973
18.576694594013738,14.099084149281362,7.848654236351457,7.6647555547119595,12.053645413237263,10.65575706847882,19.42223757404102,19.0172046470915,18.489232912228918
18.61660349499044,13.14135997578422,7.870144188536334,7.647065756944043,12.073801200934845,10.4719258775014,19.401429011647004,18.871092484870175,18.427855651198673
18.652681941002786,12.418963902547027,7.885192619559498,7.633412935994284,12.086869027106417,10.31144789358161,19.37515101061345,19.115419723296036,18.36201278881674
18.68576717216623,11.933760917292856,7.895505883836194,7.622810001939624,12.095488248911751,10.17017623607187,19.341997464076407,18.74003486419766,18.29135327148573
,11.62942238745028,,7.614539199598895,,10.044417202142487,19.30022241190884,,18.21550847724043
,11.442020301431853,,7.608066938510201,,9.930963725623226,19.24767069870501,,18.13409431402031
,11.323685714691363,,7.602990080558559,,9.827106441211079,19.181702654822512,,18.046716199635885
,11.244343504861321,,7.599000676328804,,9.730620012125431,19.09911773489362,,17.952971811072153
,11.186552336673591,,7.595861278959171,,9.639728006200725,18.996086874998884,,17.85246082434195
,11.140539334769326,,7.593387897859855,,9.553053636826682,18.86811029238801,,17.744791992163318
