LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,QAOA Random,FWP-QAOA,QAOA after FWP
14.338540583685596,16.965354290784603,9.159160341445933,7.5733641512938785,10.92192000027412,9.487262785871248,17.978416863132978,21.10163339261115,19.15645612733613
15.92064036127199,16.965354290784603,7.51601870408733,7.5733641512938785,10.516740369967147,9.487262785871248,17.978416863132978,18.84959184777301,19.15645612733613
16.251293371544136,16.416093111099766,7.2338391931509065,7.428003005449883,10.258485106842349,9.402901588692997,17.972952645173542,18.165220327261505,19.095622741739675
16.417556508122747,15.767577942914887,7.280446196111662,7.335986058188958,10.078540499884843,9.326622636182423,17.966162685101875,19.249601255074168,19.037231874158184
16.546313979325255,15.020916242610438,7.369283147495919,7.2773968223665735,9.936256154835245,9.25640669409219,17.9577233076542,17.255003474796148,18.98121059875307
16.65616160802494,14.199861952259454,7.443218459367817,7.239608247111445,9.81696328577762,9.19067789321247,17.947233552765535,19.099046717708216,18.927475870019183
16.75087952057782,13.3568915512568,7.496340003337847,7.214799076313075,9.714901098567207,9.128218908278887,17.934197453931784,18.163977334013396,18.87593619169037
16.832682021681737,12.564114161650087,7.532692781693754,7.198165381493814,9.627152592916989,9.068099665626987,17.91800264821804,19.26574611142771,18.826493547014124
16.903600655175232,11.887142631911752,7.557099424999836,7.18675470431689,9.551785542971796,9.009619173310627,17.89789481779411,17.305504353194078,18.77904469702111
16.965354290784603,11.359198302163303,7.5733641512938785,7.178740695736785,9.487262785871248,8.952257723643315,17.87294754924659,19.15645612733613,18.733482990769588
,10.975945190801651,,7.172981841579835,,8.895638939111347,17.84202731412565,,18.689698897586215
,10.710057755515125,,7.168754236260726,,8.839499283732554,17.803753739523042,,18.647581630236463
,10.52889072655752,,7.165591043319609,,8.783663717549341,17.75645596379364,,18.60701975481929
,10.404608671873596,,7.163185130837121,,8.728026715446225,17.69812697625486,,18.567901549837597
,10.316925714388649,,7.161329926298166,,8.67253676922469,17.626379618802282,,18.530116454405324
,10.25222122762612,,7.159883420902433,,8.61718500423307,17.538410656981156,,18.493554861758707
,10.201734210742767,,7.1587454269324695,,8.56199545705279,17.430982656078676,,18.458108272197023
,10.159947052229482,,7.15784385587204,,8.507018033610416,17.300438872350018,,18.423670030638842
,10.123415528754172,,7.157125672281877,,8.45232179927508,17.142771494490116,,18.390135083851632
,10.08999334062464,,7.15655107585717,,8.397990605897265,16.953771314488886,,18.357400175219546
