LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,QAOA Random,FWP-QAOA,QAOA after FWP
18.91120099565387,23.108659193017136,13.531457539845823,10.142312516346458,14.431007157944794,13.972278886491221,23.471818529012364,27.00668330095151,25.810335489340112
22.499604961726597,23.108659193017136,11.231936842399449,10.142312516346458,14.358694514146398,13.972278886491221,23.471818529012364,19.31628553810089,25.810335489340112
22.983747737691115,22.27737897965387,10.55414801677796,9.811766650509501,14.144607775612418,13.423002145913731,23.462345636518283,23.466582633524578,25.62301289254212
23.04226080666812,21.066993608956263,10.326678676855687,9.606535861578426,14.045955405530703,12.974192468383498,23.449819124256898,20.852332552610175,25.435428989131694
23.059425432906366,19.456442962840867,10.233400386922154,9.478716215140349,14.002186230572953,12.600140498459105,23.433248794492282,24.9023952392806,25.249569782198996
23.072208142933448,17.680380238917763,10.189246903387483,9.39657396569321,13.984529061606548,12.282070859732968,23.411330444918107,25.526030722624952,25.067271130557103
23.08332589815445,16.191314079930105,10.166328537861304,9.341609503862337,13.97766048340388,12.006651853217251,23.38235044378603,27.225554765617005,24.89015958491895
23.0929509947843,15.250484242921333,10.153715590520973,9.303493572781635,13.974744713379597,11.764439010361341,23.344064604489684,19.679137029633356,24.71960883881703
23.101302687995148,14.756792828137584,10.14651429488777,9.276366515382396,13.973225624381374,11.548635606865451,23.293547163849443,25.3746233459346,24.5567139537028
23.108659193017136,14.508973857869206,10.142312516346458,9.256731691461619,13.972278886491221,11.354225014914997,23.2270071739667,25.810335489340112,24.40228255938404
,14.375209200503544,,9.242371449151092,,11.177416836782887,23.13957393422049,,24.25684236094653
,14.291635371242997,,9.231802072988689,,11.015313345463108,23.025062197175142,,24.120657489661333
,14.230015659749848,,9.223992032970562,,10.86570485168467,22.875745143742233,,23.993758280240392
,14.178066160605148,,9.218205992950939,,10.726933181314697,22.682193744436784,,23.875974187738496
,14.130394825704283,,9.213911380984804,,10.59777938532524,22.43329145476436,,23.766968853397277
,14.084591207930508,,9.210719343298504,,10.477363279040372,22.11660658157694,,23.666277736190345
,14.039547518818473,,9.20834409507895,,10.365051412092118,21.719393429075204,,23.573341483362995
,13.99473169225141,,9.20657481751158,,10.260378434220247,21.23055967007583,,23.48753560550484
,13.949867940124793,,9.20525574634277,,10.1629823936184,20.643867423064332,,23.408196900066915
,13.904794897483066,,9.204271528489608,,10.07255909357348,19.96223969192865,,23.33464491275996
,13.859402930699481,,9.203536537765618,,9.988828345145558,19.20212001566786,,23.26619676482288
,13.81360516203665,,9.20298726028089,,9.911515796398737,18.395568947980077,,23.20217994059018
,13.76732447905646,,9.20257645032014,,9.84034214838811,17.58722146838983,,23.14194067219385
,13.720487737761195,,9.202268960782437,,9.775018272976913,16.825075275281527,,23.084848318921846
,13.673022890812925,,9.202038635316441,,9.715245366224778,16.148330241072657,,23.03029797773574
,13.6248570320292,,9.201865944381746,,9.660716367717479,15.578579056465806,,22.97771065311389
,13.57591610574695,,9.201736365271802,,9.61111902648412,15.118601192999503,,22.926532032241518
,13.526123894825465,,9.201639038719065,,9.566138266257093,14.757562546649185,,22.876229761876235
,13.47540183993727,,9.201565854199194,,9.525460192368465,14.478157044631796,,22.82629078794785
,13.423668758054019,,9.201510761180433,,9.488775009268561,14.26217709665749,,22.77621690211377
,13.370840321900308,,9.201469237471123,,9.45577945160693,14.093513394226937,,22.725520876790362
,13.316829278488553,,9.201437903453904,,9.426179400073314,13.959170511570475,,22.673721694959674
,13.261544625839498,,9.201414219658542,,9.399691803068743,13.84920285937377,,22.620340456777544
,13.20489207314003,,9.201396280923406,,9.376046348303351,13.756227531047237,,22.564895805337372
,13.146773805082375,,9.201382676805961,,9.354986617092123,13.67486095471586,,22.506899332243172
,13.087088352788797,,9.201372333795698,,9.336271160734936,13.601217046039004,,22.445851232792954
,13.02573117733908,,9.201364455198586,,9.319673890924225,13.532506382510723,,22.38123629424739
,12.962594420025207,,9.201358436380389,,9.304984250381414,13.466732500175505,,22.312520608663824
,12.8975678826765,,9.20135382628209,,9.29200770577939,13.402467700030376,,22.239147640402173
,12.830539259030578,,9.20135028463142,,9.280564892854866,13.338690368950633,,22.160536700795422
,12.761395416301308,,9.201347555892253,,9.270491446432693,13.274666920642867,,22.07608026796204
,12.690022830801661,,9.201345443701074,,9.261637555544404,13.20986868421826,,21.98514418855124
,12.616309975107319,,9.20134380476233,,9.253867334822809,13.143911286966347,,21.887068784741878
,12.54014870907379,,9.20134252711114,,9.247057552186185,13.076512250457446,,21.781172997078304
,12.461436919578471,,9.2013415270285,,9.241097369018211,13.007460626237508,,21.66675916383534
,12.380081305460394,,9.201340741284355,,9.235887211019936,12.936595904897537,,21.54312436204502
,12.296000999401526,,,,9.231337941044288,12.863792326568195,,21.409572399199895
