LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,QAOA Random,FWP-QAOA,QAOA after FWP
16.93499509281549,20.82695920580851,13.996992969331792,12.504352227936842,12.700272855202288,13.0648381386684,21.474182919541278,23.246992419869667,16.974836752265983
19.83226550524195,20.82695920580851,12.906224548501505,12.504352227936842,12.965596296728553,13.0648381386684,21.474182919541278,23.266654437657277,16.974836752265983
20.517550043155577,19.43685408426661,13.091658145752842,8.557322108898788,13.049064382154034,12.493795292121169,21.46625557332001,21.548637857387018,16.500394282840272
20.6743763315603,16.55189934404912,13.095795885528771,5.431043209493643,13.077096596698423,11.927374708570447,21.45598050385479,17.018563938746766,16.008255001218714
20.722248578446447,12.4352661010891,12.960796723413392,4.774911799395735,13.080858083033295,11.36281569448469,21.442648992293346,22.972808424023274,15.505592747794044
20.74872310454706,9.946354256793917,12.812734119267029,4.71330171852497,13.07728147772488,10.797647841118902,21.425336692649225,19.89737844192242,15.003634506292872
20.77042653474864,9.355984734770539,12.693069823443448,4.678334962865761,13.072859850827342,10.23237044705773,21.402836224091907,14.379641419097945,14.516799636066715
20.790357171917123,9.2219190840488,12.606034093953983,4.649267672423878,13.069275042869757,9.673866955936257,21.37356765875518,21.678403087181554,14.060577873377044
20.809127519311758,9.168069121829266,12.545534926760652,4.624522358743442,13.066669193361708,9.137720810747993,21.33545916416661,21.34825139523376,13.648494960054453
20.82695920580851,9.131621213563832,12.504352227936842,4.603213339944607,13.0648381386684,8.646447425894804,21.285787119241455,16.974836752265983,13.28918542904127
,9.100302614193641,,4.5847197812670775,,8.221858184300528,21.220961156199625,,12.984821835200282
,9.071191068132501,,4.568577780200386,,7.874952946163321,21.13623465234832,,12.731509448999606
,9.043346402823145,,4.554424347698764,,7.601088303264038,21.025316175175448,,12.521212510914795
,9.016319073481897,,4.5419666154447444,,7.384323744813107,20.87985365407144,,12.344150223725551
,8.98982141196037,,4.530963878858376,,7.206181860183799,20.6887700274452,,12.190732537502388
,8.963644711947868,,4.521215811658415,,7.0518840605843724,20.4374612705792,,12.052673856581947
,8.937631115377512,,4.512554229603814,,6.911978456289698,20.10697058203607,,11.923382027844843
,8.91165887699606,,4.504837595684485,,6.781266723885638,19.673504679149804,,11.79789575423907
,8.885632985293377,,4.497945952805501,,6.657176420516912,19.109189409340168,,11.672628152633367
,8.85947804062134,,4.491777527735872,,6.5385267706302255,18.385841834834036,,11.545074124647442
,8.833133074067407,,4.486245507122193,,6.424803520516733,17.48430414111216,,11.413553995631332
,8.806547705019213,,4.481275538326449,,6.3157816592128935,16.41057325889043,,11.277016962629894
,8.779678874455087,,4.476803607786272,,6.211347790071261,15.21307682411777,,11.134906538919246
,8.752488785773993,,4.472774489211673,,6.11141814677873,13.984422259204429,,10.987065995782597
,8.724943822879935,,4.469140198150698,,6.015906525380552,12.832939914527332,,10.833679116936517
,8.697012309967343,,4.4658589508666475,,5.924713575097221,11.838901972293005,,10.675232575973737
,8.668664628598533,,4.462894052245108,,5.837725604649368,11.032413647426637,,10.512487829146727
,8.639871904852992,,4.4602132657155416,,5.754817993302622,10.404127210010765,,10.346461647011195
,8.610605722622596,,4.457788149327471,,5.675858507552834,9.926884664561225,,10.178406513753247
,8.580837822812613,,4.455593453775984,,5.600711140888058,9.570121439915862,,10.009780712356921
,8.550539720549075,,4.453606629797835,,5.52923929487486,9.305787424402693,,9.842207634400413
,8.519682461717922,,4.45180762456287,,5.461307762058752,9.110172764959199,,9.677413362243463
,8.488236622588987,,4.450178432857772,,5.396784499607629,8.964274739774062,,9.517142839471838
,8.456171897505808,,4.448702927469581,,5.335541066584189,8.853521596405857,,9.363061965763903
,8.423457505958192,,4.447366534923751,,5.277453556060102,8.767135685770205,,9.216656456211386
,8.390061668809809,,4.446156159961789,,5.2224026532779035,8.69736014711561,,9.07914343585411
,8.355951854940788,,4.445059950614221,,5.170272973688176,8.638717265471957,,8.951406351712862
,8.321094457575173,,4.444067231264328,,5.120953246447051,8.587387791995042,,8.833968310583433
,8.285455105453684,,4.443168312474569,,5.074336240670187,8.540730582770536,,8.726997987096043
,8.24899849130562,,4.442354426800065,,5.030317016481171,8.496928552620359,,8.630347833773117
,8.211688162109887,,4.441617630492279,,4.988794378479855,8.454735290056618,,8.543613363652103
,8.173487162356196,,4.440950718137072,,4.94966872350728,8.413298129070231,,8.466200302726836
,8.134357406949439,,4.440347166372302,,4.912843081628833,8.372034307950411,,8.397391508801258
,8.09426035841858,,4.439801026290685,,4.878222358481027,8.33054596036498,,8.336406094070455
,8.053156411372845,,4.439306899534078,,4.845712793456441,8.288561472695633,,8.282447936621328
,8.011005704708754,,4.438859922928398,,4.8152222325102425,8.245895861424305,,8.23473979131487
,7.967767589125997,,4.438455679991707,,4.786659948989192,8.202422338727422,,8.192548324565623
,7.923401360142442,,4.438090114104867,,4.759936866038289,8.15805371406882,,8.155197352670474
,7.877866337706532,,4.437759588918759,,4.73496552308909,8.112729760879535,,8.122075097110597
,7.8311217324536315,,4.437460771025997,,4.711659707314417,8.06640722162158,,8.092635404470304
,7.78312753783959,,4.437190687700219,,4.689934957422142,8.019054556106608,,8.066395219987037
,7.733844386434057,,4.436946592151255,,4.669708676665186,7.970646870780206,,8.042931225997853
,7.683234182389435,,4.4367260216950655,,4.65090028576275,7.921163594386125,,8.021873781985965
,7.6312605494837005,,4.436526715280749,,4.6334309251673185,7.870586069411183,,8.00290158544003
,7.577889526057422,,4.436346677962312,,4.61722442361596,7.818896402184656,,7.985735721127784
,7.523089835191145,,4.436184054684613,,4.602206790098993,7.7660768926278125,,7.970134857192674
,7.466833944663524,,4.436037167096036,,4.588306334937519,7.712109467890439,,7.955889796256766
,7.409098955692177,,4.4359045306614115,,4.575453971601593,7.656975571178339,,7.942819413318189
,7.349866998615621,,4.435784755552625,,4.563583631510145,7.600656817372795,,7.930766782909451
,7.2891268233314985,,4.43567661998369,,4.552631540898647,7.543135233829026,,7.919595698530838
,7.226874591375105,,4.435578992689512,,4.542536875023578,7.48439380325442,,7.909187918402459
,7.163115190567743,,4.435490868502493,,4.533241705080763,7.424417183205448,,7.899440565238069
,7.097862957595127,,4.435411337455293,,4.52469081418943,7.363193122802889,,7.890263954092593
,7.031143654249817,,4.435339552677461,,4.516831845549578,7.300713544833491,,7.881579874161759
,6.96299557429938,,4.435274774857556,,4.5096151410320395,7.236975037738568,,7.873319763564702
,6.8934710019708865,,4.435216321727448,,4.502993923449896,7.171981054541268,,7.8654237673784735
,6.822636221626455,,4.435163579375812,,4.496924111890636,7.10574272449115,,7.8578391598828645
,6.7505747485430785,,4.43511599654787,,4.491364137932715,7.038280229131329,,7.850519685822129
,6.677386469596856,,4.435073060781272,,4.486275090149613,6.9696245198185345,,7.843424462395938
,6.603189268803766,,4.43503432960237,,4.481620487975437,6.899818287596051,,7.836517387666866
,6.528119129675524,,4.434999394819282,,4.4773662079962335,6.82891776360817,,7.829766575263613
,6.45232981884502,,4.43496788505525,,4.473480426268363,6.756992651272533,,7.823143665237342
,6.375993318394125,,4.434939463571748,,4.469933547595263,6.684128954412282,,7.816623448668555
,6.299297872959089,,4.434913828658191,,4.466698070707678,6.610428108556435,,7.810183400775489
,6.222447197843028,,4.434890708819283,,4.463748338349749,6.536008551704161,,7.803803428445573
,6.145658042256648,,4.434869865265989,,4.461060665617369,6.4610045563912015,,7.797465421258375
,6.069157139290023,,4.43485106623083,,4.458613085093981,6.385567126021147,,7.79115332748502
,5.993178638219218,,4.434834115746582,,4.4563852674302655,6.309862040964028,,7.784852493477792
,5.917960192095371,,4.434818832391587,,4.454358537405748,6.2340696374453675,,7.778549717686931
,5.8437385707133584,,4.4348050538483985,,4.452515615317334,6.158382861837593,,7.772233014329922
,5.770746415791895,,4.434792629141781,,4.450840570107605,6.083003656298689,,7.76589141976508
,5.699206735530047,,4.434781428055661,,4.449318763361834,6.008142589257995,,7.759515065791776
