LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-16.089721355044375,-16.970231243859732,-15.8298625617478,-18.27658223359609,-18.148480689450697,-17.75374413479053,-15.895314609729846,-11.921127261581454,-15.28840426497734,-14.875408958609869
-16.362861401630507,-16.970231243859732,-17.293168207452428,-18.27658223359609,-18.0049932208242,-17.75374413479053,-13.691051732202546,-11.921127261581454,-15.28840426497734,-14.875408958609869
-16.969740171432235,-17.06130081955806,-17.920993452990636,-18.279365582475577,-17.896411757315455,-17.810891212988988,-15.487123936393914,-12.137162038463291,-15.303018567747628,-15.121004724227204
-16.952593038877406,-17.144056834956622,-18.13591934822813,-18.281794062815543,-17.83194808710758,-17.861667790867894,-12.122387815683783,-12.361205786780246,-15.317169186634935,-15.355892954842625
-16.971457283739067,-17.21953288400599,-18.215454102242,-18.28391458472649,-17.795840095262317,-17.90674323481521,-11.692367413148999,-12.591929953069418,-15.330885527126794,-15.579193528932631
-16.969589915150415,-17.28862834613304,-18.24825496618646,-18.28576784250102,-17.7759070276655,-17.946732220377186,-11.946424434668815,-12.827894112955095,-15.344195481630305,-15.790273146633858
-16.9703135057079,-17.352119232043005,-18.263161956740166,-18.287389097644272,-17.764939477160485,-17.982195305953375,-11.70285064599509,-13.067595966625142,-15.357125062352994,-15.988732551974634
-16.970205933330494,-17.410670640662214,-18.270516510999524,-18.288808857544804,-17.75890464855817,-18.013640490240448,-11.900149561116104,-13.3095258737249,-15.369698734592701,-16.174389924225906
-16.970236612543648,-17.46484999553462,-18.274404338415035,-18.29005357643647,-17.75557960062917,-18.041525862963546,-11.695330978591056,-13.552217010199104,-15.381939706475906,-16.34726071227175
-16.970231243859732,-17.51514023046209,-18.27658223359609,-18.291146164077023,-17.75374413479053,-18.066262399857724,-11.921127261581454,-13.79428828969379,-15.393869753054897,-16.507534935277587
,-17.561951670373006,,-18.29210649891419,,-18.088217420540186,,-14.034478987333955,-15.405509228119026,-16.655552056215942
,-17.605633310933612,,-18.29295175150775,,-18.1077182749633,,-14.271669430638703,-15.41687811644795,-16.791774571901882
,-17.646482344283424,,-18.293696845394283,,-18.125055473813784,,-14.504889617828182,-15.4279943737953,-16.916761206085017
,-17.684752579608013,,-18.294354676621175,,-18.14048644130249,,-14.733316046624493,-15.438875901242794,-17.031141242762548
,-17.720661925279614,,-18.294936448055825,,-18.154238667908874,,-14.956258771780094,-15.449538910147343,-17.13558982483572
,-17.754398628314437,,-18.295451855826926,,-18.166512797672148,,-15.173142196611602,-15.459999301045563,-17.230806249170676
,-17.78612611143085,,-18.295909320372928,,-18.17748555230311,,-15.383482810181894,-15.4702720722954,-17.317495623254235
,-17.815987532021893,,-18.29631611110395,,-18.18731221805658,,-15.586866955881192,-15.480371655018155,-17.39635283054548
,-17.844109412946604,,-18.296678599549143,,-18.196129333742473,,-15.78293175477328,-15.490311409521746,-17.468050497934815
,-17.870604416978225,,-18.29700226324306,,-18.20405665607203,,-15.97135104788681,-15.500104417890098,-17.533229942836762
,-17.895573784778694,,-18.297291874673338,,-18.211199153523935,,-16.151827384438587,-15.509763064069992,-17.59249491145941
,-17.91910943139848,,-18.2975515904853,,-18.217648794326482,,-16.324090145139238,-15.51929929809726,-17.646407514043776
,-17.94129523663048,,-18.29778501901531,,-18.223486209334954,,-16.487898843086292,-15.528724429522196,-17.695486644493023
,-17.962208608118548,,-18.297995285142235,,-18.228782000796972,,-16.64305081021924,-15.538049395541751,-17.740207388073856
,-17.981921225412126,,-18.29818512853174,,-18.23359793793519,,-16.789390487316716,-15.547284781193124,-17.781002137998307
,-18.00049994372547,,-18.29835692741111,,-18.237988074939928,,-16.926819586401884,-15.55644083404892,-17.818262339263587
,-18.018007420663672,,-18.298512762823723,,-18.241999763342477,,-17.05530554670528,-15.565527163450163,-17.852340662618573
,-18.034502589026715,,-18.298654444763116,,-18.245674503512333,,-17.174887783005964,-15.574553241051392,-17.883553831039407
,-18.050041284531783,,-18.298783549968377,,-18.249048652016977,,-17.285680000551675,-15.58352834398308,-17.912185643583612
,-18.06467612333236,,-18.29890144968593,,-18.252154087659523,,-17.387869335135303,-15.592461277334305,-17.938489625433103
,-18.07845708357368,,-18.299009369876423,,-18.255018821729486,,-17.48171199864162,-15.60136069179808,-17.962692062528134
,-18.0914315204042,,-18.299108362971374,,-18.257667361487098,,-17.567525695118192,-15.610234872654212,-17.98499475693525
,-18.103644576759898,,-18.29919936750842,,-18.26012134190044,,-17.645680058950596,-15.619092041526859,-18.005577527450438
,-18.115139058015718,,-18.299283197334965,,-18.26239977163375,,-17.716585830806633,-15.627940180197186,-18.02460056263701
,-18.12595563099462,,-18.29936056941695,,-18.264519404091512,,-17.78068358915195,-15.636786886566112,-18.042206763397648
,-18.136132907120434,,-18.29943211547293,,-18.266494985840183,,-17.838432407032684,-15.645639778275289,-18.058523746377784
,-18.145707527569535,,-18.299498398156786,,-18.268339635110443,,-17.890299519633235,-15.654506319008318,-18.07366514646319
,-18.154714354927236,,-18.29955991232053,,-18.270064929972225,,-17.9367511197735,-15.663393789864333,-18.087732859212487
,-18.163186382332903,,-18.299617090012244,,-18.271681104412334,,-17.978244365459734,-15.672309456316233,-18.10081811394698
,-18.17115499170498,,-18.299670331431237,,-18.273197302571788,,-18.015221320121597,-15.681260571257496,-18.11300254650201
