LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-22.254331609683632,-22.454872623434426,-21.943999472500245,-23.750827579544133,-23.889230917800816,-23.687643934774385,-21.95073956931573,-17.74165761502175,-19.749758072510073,-20.599504830987197
-22.004021552216624,-22.454872623434426,-23.57173655595262,-23.750827579544133,-23.829448600243687,-23.687643934774385,-15.666840704235703,-17.74165761502175,-19.749758072510073,-20.599504830987197
-22.43787430386639,-22.596794247048088,-23.96633523843985,-23.780949568008673,-23.78355364349744,-23.717684996748346,-16.655496253988705,-18.54473159831473,-19.789824011535693,-21.13193072409204
-22.446717866498233,-22.70508700845789,-23.96990713720751,-23.80686006985577,-23.75004207618914,-23.74401913853445,-16.682120540566842,-19.315319869089155,-19.828571002810552,-21.59101891924825
-22.454471450989644,-22.790790005817954,-23.91056027324101,-23.829216720403664,-23.727189052628486,-23.76720927672042,-16.32282678660626,-20.00864908605799,-19.866065810362453,-21.97921908613757
-22.454704235887103,-22.861327075369587,-23.855475975812144,-23.848575171859242,-23.711861996095475,-23.787728518364336,-20.654394269179033,-20.592881762891327,-19.902372218949413,-22.30249329401154
-22.454861479021073,-22.921629625952473,-23.81419383961172,-23.865403412478805,-23.7016693704998,-23.805973830090824,-19.584947896418104,-21.056197647776518,-19.93754903765689,-22.5686983310888
-22.45486908858809,-22.974952968686488,-23.785003925929797,-23.880094595162248,-23.694938293890157,-23.822277840498487,-20.2593423349095,-21.405703714164712,-19.971650247460015,-22.786300177155514
-22.45487252732051,-23.023438586539434,-23.764764246927747,-23.89297804773272,-23.690523232729515,-23.836919268376462,-21.551349936898056,-21.66032607349212,-20.00472720887928,-22.96349370508472
-22.454872623434426,-23.068490723223864,-23.750827579544133,-23.904329184416355,-23.687643934774385,-23.850131412302282,-17.74165761502175,-21.842707925389263,-20.036827102251404,-23.107690986716765
,-23.111026714826476,,-23.914378196321035,,-23.862109808106396,,-21.973643048374974,-20.067994574947267,-23.22529208733361
,-23.151641521137627,,-23.923317301280665,,-23.87301827571676,,-22.069675931470467,-20.098271443046027,-23.321644645854498
,-23.190716351941727,,-23.93130706271309,,-23.882994194346548,,-22.14285711184023,-20.12769673416006,-23.40111239768935
,-23.228490680335508,,-23.938481639753704,,-23.89215321573722,,-22.201483460635213,-20.156307118441667,-23.46719651283122
,-23.265110364024036,,-23.944953197457036,,-23.90059264852245,,-22.251062119699327,-20.184136224424346,-23.522672318738003
,-23.30065927515975,,-23.9508157505834,,-23.90839461225241,,-22.29516183986202,-20.21121719676378,-23.56972164264097
,-23.335181161109677,,-23.956148223079822,,-23.9156287543208,,-22.336058197866908,-20.237580066866972,-23.61005050519402
,-23.368694140930106,,-23.961016875031877,,-23.922354200203934,,-22.375184844080362,-20.263252909776806,-23.64498839921314
,-23.401200670845682,,-23.965477646534644,,-23.928621501094742,,-22.41343446370272,-20.28826346449802,-23.675570241670844
,-23.432694229449734,,-23.969577901510736,,-23.934474010581592,,-22.45135441984787,-20.31263682246194,-23.702601570853215
,-23.46316387158479,,-23.973357840235998,,-23.939949095794397,,-22.489273559585342,-20.336396819143555,-23.726710333236618
,-23.492597659441945,,-23.976851695478867,,-23.945079062161643,,-22.52737975944728,-20.35956621798787,-23.748387436466558
,-23.52098464490708,,-23.980088842650954,,-23.949892195500837,,-22.56577178994848,-20.382166360973766,-23.768018257850265
,-23.548316088557392,,-23.98309454922727,,-23.954413208132387,,-22.60448970677369,-20.404217754278054,-23.785906815948852
,-23.574586650072405,,-23.985890595035016,,-23.95866400944369,,-22.64353570242135,-20.425739392529618,-23.802294429106382
,-23.599794697961983,,-23.98849593792321,,-23.96266396660241,,-22.682886076231366,-20.446749551105064,-23.817374266117355
,-23.623942536666505,,-23.990927150423087,,-23.966430448357304,,-22.72249941113998,-20.46726532599449,-23.83130230000535
,-23.647036793867787,,-23.993198754240503,,-23.969979019844846,,-22.762322612497197,-20.48730357102117,-23.84420567884687
,-23.669087875669597,,-23.995323614116113,,-23.97332378249864,,-22.802293673449064,-20.506879457294303,-23.85618922152279
