LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-11.963968750639463,-13.287431268805404,-11.749736982960751,-14.35459281790349,-14.092668039388432,-14.443189347925898,-11.822921726234094,-8.696711611500396,-11.883372061437807,-11.04672072761284
-12.60505164383717,-13.287431268805404,-12.999779300589653,-14.35459281790349,-14.297734806015342,-14.443189347925898,-8.81341068472626,-8.696711611500396,-11.883372061437807,-11.04672072761284
-13.302217648143248,-13.354191905055703,-13.691698106654103,-14.379704781033862,-14.377818737872182,-14.46266303059221,-9.672997456646074,-8.847240506157194,-11.94473481375274,-11.172085099284917
-13.259094831562752,-13.417743333618146,-14.007343874632875,-14.402609280259021,-14.412987881743396,-14.480277830826727,-9.2947767648867,-9.007959293802129,-12.00500506488271,-11.296255884047874
-13.291964132686886,-13.47821223928138,-14.162372978023939,-14.423494115682598,-14.429092081825285,-14.49621037609879,-10.983351909626581,-9.178725605211358,-12.064179612511158,-11.419013873155718
-13.285656354536554,-13.535726310341328,-14.24585521990279,-14.442534179437958,-14.436645936810883,-14.5106225230117,-9.256084005840727,-9.359228869146065,-12.12225687962732,-11.540151414135568
-13.28787143059853,-13.590412851755252,-14.29421443896711,-14.459891780013644,-14.440237617147552,-14.523661601272668,-10.885009565264815,-9.548977130204339,-12.179236420875702,-11.65947237597881
-13.28730917789287,-13.642397774147721,-14.323740906865956,-14.475717017557141,-14.441959276496073,-14.535461811882396,-9.193159728413049,-9.74728816582155,-12.235119608705304,-11.77679210125023
-13.28747746595519,-13.69180488742087,-14.342442755220755,-14.490148071895513,-14.442788605156299,-14.546145148128234,-10.614734266357322,-9.953287718851456,-12.289909668407994,-11.891937500971896
-13.287431268805404,-13.738754973866959,-14.35459281790349,-14.503312004035642,-14.443189347925898,-14.555822011367711,-8.696711611500396,-10.165915642265256,-12.34361008312834,-12.004747199502289
,-13.78336560605383,,-14.515325146120015,,-14.564592418541192,,-10.383940333382364,-12.396226953903406,-12.1150720298719
,-13.825750370732369,,-14.526293812551424,,-14.572546661099905,,-10.605981885119574,-12.447766350248761,-12.22277530905946
,-13.866018902469635,,-14.53631521999336,,-14.57976626039453,,-10.830543667072721,-12.498235624077902,-12.327733528716443
,-13.904276602968979,,-14.545477622338534,,-14.586324736615254,,-11.056050112044218,-12.547643793903923,-12.429836765529876
,-13.940624522640487,,-14.553861500848278,,-14.592288086893474,,-11.280889954313192,-12.596000026062386,-12.52898944874983
,-13.975159150857582,,-14.561539675866912,,-14.597715835132572,,-11.503461890682905,-12.643314428374026,-12.625110731491553
,-14.007972837262765,,-14.568578372698031,,-14.602661483659514,,-11.722219837604694,-12.689598252562678,-12.718134979403784
,-14.039153448321812,,-14.57503738701853,,-14.607172984947033,,-11.935715644852596,-12.734863305215182,-12.80801208858299
,-14.068784651522076,,-14.580971012187675,,-14.611293504022413,,-12.142636088657152,-12.779121675941806,-12.894707398919099
,-14.096946228712815,,-14.586428217650221,,-14.615061667948599,,-12.341832791851969,-12.82238742366716,-12.978201857127685
,-14.123713604990327,,-14.591453230294714,,-14.618512240330636,,-12.532343563788439,-12.864673821421569,-13.05849137932032
,-14.149158660953413,,-14.596086052763471,,-14.621676274185091,,-12.713404464239275,-12.90599532352903,-13.135586712066313
,-14.173349566779333,,-14.600362762675806,,-14.624581664965477,,-12.884453015086685,-12.94636681675153,-13.209512146032418
,-14.196350825153852,,-14.6043159123346,,-14.627253422661772,,-13.045123291793791,-12.985804110999982,-13.28030508497332
,-14.218223726912537,,-14.607974785854788,,-14.629713990452368,,-13.195234148790995,-13.024323187513039,-13.348014600973105
,-14.239026348632816,,-14.611365932958082,,-14.631983468075266,,-13.334772328364645,-13.061940690531625,-13.412700697803297
,-14.258813592136736,,-14.614513198134134,,-14.634079848172249,,-13.463871667142245,-13.098673236829658,-13.474432602337242
,-14.277637464551987,,-14.617438126353438,,-14.636019313099233,,-13.582790435575788,-13.134538510401232,-13.533287541879522
,-14.29554734567127,,-14.62016011459124,,-14.637816357335396,,-13.691888155201307,-13.169553225409484,-13.589349840886552
,-14.312589895542008,,-14.62269671293451,,-14.639483967899208,,-13.791602987824566,-13.203736130968464,-13.642709085953761
,-14.328809398999338,,-14.625063760448551,,-14.641033837179382,,-13.882430472864119,-13.23710495073558,-13.69345920620183
,-14.344247776362955,,-14.627275526980576,,-14.6424764268693,,-13.964904195879328,-13.269678141800034,-13.741697236911536
,-14.358944605299472,,-14.6293448903135,,-14.643821209252781,,-14.039579573467448,-13.30147391675469,-13.787522215729645
,-14.372937552818888,,-14.631283527098532,,-14.645076610144404,,-14.107019431835337,-13.332511334547618,-13.83103441151399
,-14.386262163614722,,-14.633101973973503,,-14.64625027575314,,-14.167782461951774,-13.362808579532436,-13.872333847810948
,-14.398952151671027,,-14.634809809310962,,-14.647349096390247,,-14.222414031638348,-13.392384980517878,-13.911520331639439
,-14.41103942129942,,-14.636415643669364,,-14.648379218125964,,-14.271439644443632,-13.421258455621379,-13.948692040984836
,-14.422554228548474,,-14.637927328472898,,-14.649346238865826,,-14.315359284411489,-13.449447822776527,-13.983945512212625
,-14.4335251972686,,-14.639351950332749,,-14.650255197922682,,-14.354644357844789,-13.476971622056558,-14.01737493463733
,-14.443979572698373,,-14.640696025284141,,-14.651110632383721,,-14.389735839958984,-13.503848257089045,-14.049071721308053
,-14.453942997297501,,-14.641965375868244,,-14.651916662914488,,-14.421042897453212,-13.530095820924943,-14.079124235499476
,-14.463439901330096,,-14.6431653583475,,-14.65267702384035,,-14.448942991988424,-13.555732473532126,-14.107617748725607
,-14.472493430098114,,-14.644300828241198,,-14.653395099398955,,-14.473782686836977,-13.580775379934767,-14.134634271704662
,-14.481125451109598,,-14.645376268686759,,-14.654073969367525,,-14.495878563869022,-13.605242184132722,-14.160251983831659
,-14.489356688520644,,-14.646395680262835,,-14.654716408900653,,-14.515518428193069,-13.629149713504006,-14.184545954725962
,-14.49720687111715,,-14.64736282742277,,-14.655324957873995,,-14.532963381676756,-13.652514798033332,-14.207587524223733
,-14.504694705410472,,-14.64828109697002,,-14.65590194257109,,-14.548449376164987,-13.67535351926115,-14.229444529512998
,-14.5118378157999,,-14.649153587684758,,-14.656449454486443,,-14.562189060643865,-13.697682106700245,-14.250181405231249
,-14.518653074154878,,-14.649983177503856,,-14.65696943993866,,-14.574373579270246,-13.719515617277741,-14.26985930189608
,-14.525156380515469,,-14.650772486887702,,-14.657463661886554,,-14.58517442452766,-13.740869095086634,-14.288536041377018
,-14.531362855651999,,-14.651523942374189,,-14.657933760891787,,-14.594745200581043,-13.761757002930462,-14.306266408622676
,-14.537286821094746,,-14.652239805335613,,-14.658381199351329,,-14.603223344394106,-13.782193460829594,-14.32310210873409
,-14.542941902254903,,-14.652922132121493,,-14.65880736118562,,-14.610731446999061,-13.802192116695903,-14.339091947117758
