LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-10.396816951799815,-11.6427967870231,-10.215773771467354,-12.201449322707557,-12.042423951237607,-12.110974543668252,-10.269039844384125,-9.992150696031482,-9.952080208063004,-9.601645668740975
-11.09397034299043,-11.6427967870231,-11.25075107634957,-12.201449322707557,-12.091207485816557,-12.110974543668252,-6.598501052958566,-9.992150696031482,-9.952080208063004,-9.601645668740975
-11.64448081203392,-11.670362349260932,-11.774914337707866,-12.208602535922493,-12.103343682770099,-12.128543057125752,-9.616599645227122,-10.056347748670069,-9.981903498867972,-9.700219237483838
-11.626766973347516,-11.696605909151844,-11.992741577480595,-12.215144000766657,-12.107616326056004,-12.144470409328004,-9.934069881990903,-10.117319942809857,-10.01111501305002,-9.797040541990402
-11.64459651317721,-11.721598930038777,-12.091464060296563,-12.221126613823532,-12.109362902325937,-12.158901373026747,-7.218759359735336,-10.175329910415567,-10.039734507894659,-9.891985296145682
-11.642122989166856,-11.745409066976178,-12.141331386628101,-12.226598900182491,-12.110153266153006,-12.171969589100286,-7.041613906052141,-10.230638218509009,-10.067781319542554,-9.984940505796624
-11.642930267767916,-11.768100212437298,-12.168848808496582,-12.231605276029667,-12.110546294125134,-12.183798070321863,-7.683198224108983,-10.283498411190727,-10.095274331398022,-10.075804242464912
-11.64276452534364,-11.789732736994768,-12.1850598464499,-12.23618657924014,-12.110762177235381,-12.19449962241397,-8.73290209802335,-10.334154800047807,-10.122232306389972,-10.164485461341522
-11.64280677171376,-11.810363414297287,-12.195066427969998,-12.240380162084497,-12.110891706590328,-12.20417776532492,-7.737791457189475,-10.3828379140797,-10.148672748408845,-10.250903821276252
-11.6427967870231,-11.830045773962393,-12.201449322707557,-12.24422015207872,-12.110974543668252,-12.212927191011982,-9.992150696031482,-10.429764109288527,-10.174613572031028,-10.334989500443832
,-11.848830173682916,,-12.247737759585199,,-12.220834458107444,,-10.475133211106177,-10.200071716188036,-10.416683204376541
,-11.866764071887996,,-12.250961521029264,,-12.22797846281032,,-10.51912861897406,-10.225063805476577,-10.495936099026853
,-11.883891928757045,,-12.253917422571625,,-12.234431072079072,,-10.561916220939548,-10.249605895417995,-10.572709665092704
,-11.900255711915948,,-12.256629204784298,,-12.24025784132887,,-10.603644778233663,-10.273713742964693,-10.646975692608898
,-11.915894782644859,,-12.259118476650283,,-12.245518277757629,,-10.644446502263703,-10.297402539634188,-10.71871610317646
,-11.930846190623924,,-12.261404989119841,,-12.250266484137134,,-10.684437038014543,-10.320686888368282,-10.787922784662607
,-11.945144808917568,,-12.26350666724633,,-12.254551538595747,,-10.723717408217102,-10.34358112664711,-10.85459735212599
