LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-31.990546002622946,-31.39784151829752,-31.618038838455774,-32.15391418310396,-32.755339934870705,-28.815352794372714,-31.48204710048381,-22.082137218000582,-22.72095779011571,-29.64273398365099
-31.17117323625818,-31.39784151829752,-33.387337122753834,-32.15391418310396,-31.54497194276083,-28.815352794372714,-16.134003571170666,-22.082137218000582,-22.72095779011571,-29.64273398365099
-31.3731886959247,-31.758716653823893,-33.346424155059026,-32.43480836646342,-29.664086381429705,-30.142853022128076,-26.557162340363107,-23.236928718582153,-22.860424540954934,-30.872816792679544
-31.393749031117633,-31.900332680059282,-32.988358009920184,-32.652183030014264,-28.638093107213116,-31.103404536272855,-29.817687646104346,-24.412645554668625,-23.00414425039631,-31.703927316687484
-31.397250555508126,-31.9710784329082,-32.69306319853741,-32.81962345304603,-28.760906361222244,-31.725829766379267,-29.32769202409975,-25.54933939634825,-23.15240053428282,-32.23533935514914
-31.397747095695657,-32.01896463633786,-32.487914782327984,-32.948555915381256,-28.78966724328967,-32.09979543336996,-29.459188757272823,-26.592181380441705,-23.305464451033924,-32.568322430302345
-31.39782620761798,-32.05950719550193,-32.35011886371954,-33.048187837389655,-28.80383346361698,-32.318749636222606,-29.796570489222383,-27.50369117995458,-23.46359036595039,-32.77823001334002
-31.397838887237764,-32.097843515434946,-32.257857477106455,-33.12571510114639,-28.810383566860146,-32.45078027261099,-20.831448947611232,-28.268863048109814,-23.627004691008544,-32.913944376573724
-31.397840969239056,-32.13570319050563,-32.19583020030255,-33.186640089613945,-28.813666151961378,-32.53693100210196,-25.631987696985387,-28.89213042284624,-23.795901439904174,-33.005249750869986
-31.39784151829752,-32.17365977854553,-32.15391418310396,-33.23510620795668,-28.815352794372714,-32.59949368552351,-22.082137218000582,-29.389990828024736,-23.97043111922669,-33.06982341826363
,-32.211882548223514,,-33.2742015146021,,-32.64992790326551,,-29.783799220373705,-24.1506896793471,-33.11807400711439
,-32.25039492465185,,-33.306211758351765,,-32.69396809388103,,-30.094951910769574,-24.336708834544183,-33.156138278706074
,-32.28916615278996,,-33.332823093940114,,-32.734449178981954,,-30.342522544394935,-24.52844635466619,-33.18765538329382
,-32.328143857149634,,-33.35527817730126,,-32.77276311394472,,-30.5425380331486,-24.72577167354049,-33.21480133385725
,-32.36726629645705,,-33.37449388455757,,-32.80958719503662,,-30.708092676294648,-24.92846410338838,-33.23889000558044
,-32.40646749744938,,-33.391149054081744,,-32.84524341002843,,-30.849783447938243,-25.13619957386695,-33.260723879661064
,-32.44567866900662,,-33.405749105133964,,-32.87987678832031,,-30.976195328318365,-25.348543982934867,-33.280800082001015
,-32.48482986071186,,-33.41867323562636,,-32.913543536895965,,-31.094317182792267,-25.564954549967894,-33.29943223518632
,-32.52385012155173,,-33.43020850729257,,-32.94625610116762,,-31.209843928998595,-25.78478172411388,-33.31682354130794
,-32.56266804550246,,-33.4405748539177,,-32.97800587063031,,-31.32735489444678,-26.007273060560962,-33.33311021346063
,-32.601212369306985,,-33.44994298315121,,-33.00877493891938,,-31.450375119695963,-26.231581069654187,-33.348387958991
,-32.639412356215466,,-33.458447306562945,,-33.03854266589668,,-31.581338790909776,-26.45678196178781,-33.36272805985996
,-32.67719838391595,,-33.466195444972435,,-33.067289209298025,,-31.721490004778794,-26.68189313399178,-33.37618713799059
,-32.71450242525881,,-33.4732747925281,,-33.094997305050256,,-31.87077442145396,-26.905892425955667,-33.38881291627679
,-32.75125842861628,,-33.47975760917378,,-33.12165329379843,,-32.02779121813469,-27.12774287116795,-33.40064794593871
,-32.78740258405507,,-33.48570456979554,,-33.14724771431907,,-32.18987566841418,-27.346418404032125,-33.41173145296944
,-32.82287413693554,,-33.49116745513128,,-33.17177561698045,,-32.35335904781071,-27.560929278414736,-33.42210076705898
,-32.857615496659136,,-33.49619090511969,,-33.1952366578306,,-32.51400257301606,-27.770343635834386,-33.43179195303145
,-32.891573038280185,,-33.50081398038389,,-33.21763484435186,,-32.66754025048424,-27.97380973640986,-33.44083999436583
,-32.924696791289776,,-33.505071227105304,,-33.238978540714704,,-32.81021661484779,-28.170574717518594,-33.44927911251418
,-32.95694165231117,,-33.508993379878326,,-33.2592803257537,,-32.939203370191336,-28.359992235893177,-33.45714268893627
,-32.98826671723219,,-33.51260807666618,,-33.278556630658535,,-33.05281410790637,-28.541536887668524,-33.46446314737157
,-33.01863613463145,,-33.51594022017949,,-33.296827285435576,,-33.15050610301525,-28.71480307943714,-33.47127218053059
,-33.048019132682086,,-33.5190124376096,,-33.31411542620229,,-33.23271253225159,-28.879505465014837,-33.47760023331261
,-33.07639006863671,,-33.52184533927344,,-33.3304469613421,,-33.300581419512135,-29.035476906199133,-33.48347680369684
,-33.103728677849105,,-33.524457826899344,,-33.345850245705854,,-33.35569557885012,-29.18265837243916,-33.4889302648545
,-33.13001956027051,,-33.526867144338176,,-33.36035590442622,,-33.39982638515392,-29.321084976370425,-33.49398771206731
,-33.15525287875427,,-33.52908911032523,,-33.37399594693888,,-33.43474714874342,-29.450882279988548,-33.498675067672096
,-33.179423716146886,,-33.53113834276005,,-33.38680401803056,,-33.46211077633001,-29.572246114914314,-33.50301698184007
,-33.20253197396755,,-33.53302824260506,,-33.39881451094083,,-33.483382407056546,-29.685432553502917,-33.50703686428702
,-33.22458235520709,,-33.53477114886188,,-33.41006267412086,,-33.49981359512873,-29.790747294286493,-33.51075682308544
,-33.24558407314394,,-33.53637847468435,,-33.420583926548225,,-33.512443617201896,-29.888530932276755,-33.51419774072561
,-33.265550389586785,,-33.53786067952933,,-33.43041394805793,,-33.522117055404294,-29.979148967731746,-33.5173793290329
,-33.28449850791267,,-33.539227500882646,,-33.43958797849353,,-33.52950831476413,-30.06298401000553,-33.520320073228326
,-33.30244924998531,,-33.5404878484708,,-33.448141030858146,,-33.535148791950796,-30.14042582117207,-33.52303732826128
,-33.31942628613808,,-33.54164994869273,,-33.45610740840201,,-33.539452598637695,-30.211864852640705,-33.52554734437825
,-33.335456277019155,,-33.5427214573461,,-33.463520580994526,,-33.54273966928186,-30.277688168373842,-33.52786530669388
,-33.35056814155486,,-33.54370935619725,,-33.47041316207244,,-33.54525544053697,-30.33827252299731,-33.530005398614264
,-33.36479291112497,,-33.544620162974425,,-33.476816645505,,-33.54718712700083,-30.39398245184058,-33.53198084335785
,-33.37816303430501,,-33.54545984843,,-33.48276133488058,,-33.54867690578872,-30.44516878196722,-33.53380393987164
,-33.390712313656095,,-33.54623394391034,,-33.48827639137785,,-33.549832386874485,-30.49216489028522,-33.5354861437969
,-33.40247546024385,,-33.54694756231378,,-33.49338959449445,,-33.550734754317624,-30.53528664691111,-33.53703809967746
,-33.41348777206067,,-33.54760540176207,,-33.49812749469617,,-33.551445180195714,-30.574831541436048,-33.53846970745475
,-33.42378468071423,,-33.548211774235874,,-33.50251530429117,,-33.5520096619749,-30.611079148533452,-33.5397900981314
,-33.433401708317255,,-33.5487707092407,,-33.50657690484076,,-33.55246280149176,-30.644290243224404,-33.541007800049314
,-33.44237414621919,,-33.549285913812454,,-33.51033486216683,,-33.55283058354788,-30.67470857309502,-33.542130675239555
,-33.450736611403045,,-33.54976077267593,,-33.51381044869182,,-33.55313256315849,-30.70256012049575,-33.54316600755757
,-33.45852325077542,,-33.550198442863845,,-33.51702365749984,,-33.55338346634462,-30.728054490300334,-33.54412054736401
,-33.46576721008348,,-33.55060183811959,,-33.51999330651822,,-33.55359440467718,-30.751385208392875,-33.54500054173382
,-33.47250074342045,,-33.55097363201926,,-33.52273700506995,,-33.55377377596502,-30.772732051402937,-33.54581174010904
,-33.47875497275587,,-33.551316275767576,,-33.52527121181282,,-33.553927975499725,-30.7922596085204,-33.54655949784169
,-33.48455987135453,,-33.55163205924274,,-33.52761134578488,,-33.5540618673926,-30.810120358565786,-33.54724872241382
,-33.48994413307519,,-33.55192308507926,,-33.52977176386496,,-33.55417918646316,-30.82645469463491,-33.54788397850738
,-33.49493515141345,,-33.5521912890694,,-33.531765862399645,,-33.55428282153046,-30.841391103834848,-33.54846945860837
,-33.49955904402466,,-33.55243845399344,,-33.53360608020681,,-33.55437501731079,-30.855047645826545,-33.54900904839931
,-33.50384060084997,,-33.55266622348715,,-33.535304023468115,,-33.554457534995855,-30.867532761568526,-33.54950633293506
,-33.50780327071804,,-33.552876124409536,,-33.53687044131683,,-33.55453177645766,-30.87894632898157,-33.549964607878955
,-33.51146918188072,,-33.55306954597266,,-33.5383153229644,,-33.554598859668765,-30.88937948503673,-33.55038692021789
,-33.51485922682593,,-33.55324778716726,,-33.539647942719675,,-33.554659698674946,-30.89891578504947,-33.55077608829527
,-33.51799304668281,,-33.55341203781736,,-33.540876878536324,,-33.554715038260866,-30.907632122388296,-33.551134700793526
,-33.52088899926103,,-33.55356338996886,,-33.54201009474841,,-33.55476550040769,-30.91559819936261,-33.55146515101395
,-33.523564379307956,,-33.55370285799904,,-33.54305494902107,,-33.5548116066128,-30.92287876923099,-33.551769646156046
,-33.52603527978472,,-33.55383137383243,,-33.54401824449076,,-33.554853802561446,-30.92953239416825,-33.55205022517222
,-33.52831678944449,,-33.5539497980956,,-33.544906290877364,,-33.554892471701464,-30.9356126230891,-33.55230875659042
,-33.53042293487813,,-33.554058920844014,,-33.54572492358751,,-33.554927945432624,-30.941168958725864,-33.55254697582248
,-33.53236682235926,,-33.554159471173826,,-33.546479511898795,,-33.55496051545562,-30.946246556109948,-33.55276647257662
,-33.53416060074198,,-33.55425212175112,,-33.54717503869334,,-33.55499044293054,-30.950886359112005,-33.55296871590029
,-33.535815604132786,,-33.55433749287296,,-33.54781609414253,,-33.55501795514269,-30.955125961741167,-33.55315505875295
,-33.537342338819634,,-33.55441615259192,,-33.54840692260054,,-33.555043259617875,-30.95899988518168,-33.55332675371923
,-33.53875058210949,,-33.55448863331256,,-33.54895143911829,,-33.55506654202209,-30.962539754099463,-33.55348495000577
,-33.540049346375504,,-33.55455541994837,,-33.54945325618521,,-33.55508796940886,-30.96577414629026,-33.553630709311975
,-33.54124702575766,,-33.55461695568906,,-33.54991570324833,,-33.55510769329414,-30.968729486561653,-33.553765006492554
,-33.542351389905456,,-33.55467365637797,,-33.550341866100204,,-33.5551258531596,-30.971429763281783,-33.553888744388495
,-33.5433696038935,,-33.55472589976404,,-33.550734578013966,,-33.555142575907034,-30.973896967070626,-33.5540027535412
,-33.54430833192439,,-33.554774036115674,,-33.55109645427436,,-33.5551579755629,-30.97615122669275,-33.55410779373736
,-33.54517370634779,,-33.55481838997898,,-33.55142991253594,,-33.55517215931352,-30.978210798779248,-33.554204572287006
,-33.54597141769735,,-33.55485925794002,,-33.551737177918596,,-33.555185223397515,-30.98009270619056,-33.55429374111045
,-33.5467067155543,,-33.55489691351162,,-33.55202030617403,,-33.555197257828546,-30.981812043867958,-33.55437589514024
,-33.54738444660201,,-33.5549316076075,,-33.55228119563595,,-33.55520834333264,-30.98338291938463,-33.554451589578065
,-33.548009094527785,,-33.55496357499648,,-33.55252158267171,,-33.55521855560851,-30.984818210449276,-33.55452132883693
,-33.54858479255992,,-33.554993027271784,,-33.55274307261848,,-33.55522796432737,-30.986129539659668,-33.55458558065455
,-33.5491153529652,,-33.55502016475114,,-33.55294715941468,,-33.55523663235459,-30.987327644267175,-33.554644780248694
,-33.54960431000284,,-33.55504516951393,,-33.5531351974828,,-33.5552446170258,-30.98842232366956,-33.55469932465685
,-33.55005490354549,,-33.55506820801133,,-33.5533084582259,,-33.55525197399458,-30.989422383658944,-33.55474957722918
,-33.55047013654452,,-33.55508943522322,,-33.55346809476125,,-33.55525875163601,-30.990336085348062,-33.554795876262894
,-33.55085277349366,,-33.55510899258784,,-33.553615182391056,,-33.5552649961047,-30.991170940291635,-33.55483853384117
,-33.55120537040446,,-33.555127011840106,,-33.55375070191334,,-33.555270749247605,-30.99193367597199,-33.55487783486852
,-33.5515302758391,,-33.5551436146103,,-33.55387556534652,,-33.55527604913713,-30.992630515578828,-33.554914044548056
,-33.55182966222825,,-33.55515891164169,,-33.55399060835379,,-33.555280932067404,-30.993267114477593,-33.55494740590913
,-33.55210553009945,,-33.55517300529242,,-33.55409660367777,,-33.5552854309552,-30.993848782655522,-33.55497814286878
,-33.55235971851837,,-33.55518599077918,,-33.55419426396932,,-33.55528957597194,-30.99438016688813,-33.55500646164368
,-33.552593931504106,,-33.55519795523416,,-33.55428424174209,,-33.5552933951904,-30.99486564283752,-33.5550325538317
,-33.55280973776134,,-33.555208979077676,,-33.5543671449907,,-33.55529691354549,-30.995309249913266,-33.55505659172121
,-33.55300857895153,,-33.55521913645339,,-33.554443523980424,,-33.55530015507732,-30.995714490953777,-33.555078739603
,-33.553191793375674,,-33.555228494440016,,-33.55451389838285,,-33.55530314206521,-30.99608475205078,-33.555099144692605
,-33.55336060105794,,-33.55523711678502,,-33.554578737278774,,-33.55530589355017,-30.996423019008436,-33.55511794386303
,-33.55351613957167,,-33.555245060934375,,-33.55463847609631,,-33.5553084286161,-30.996732051556847,-33.555135265414755
,-33.55365944703808,,-33.55525238099032,,-33.5546935135781,,-33.55531076463701,-30.99701440058001,-33.555151224458186
,-33.553791486918136,,-33.55525912452317,,-33.55474422254089,,-33.55531291688438,-30.997272357964615,-33.555165927332496
,-33.553913141503166,,-33.55526533799211,,-33.55479094216246,,-33.555314899860264,-30.99750804397867,-33.555179473870126
,-33.55402522941492,,-33.555271062540726,,-33.55483398701845,,-33.55531672680521,-30.997723359544626,-33.555191954665275
,-33.55412850329233,,-33.55527633698365,,-33.55487364576866,,-33.555318410283185,-30.997920064434933,-33.55520345268191
,-33.55422365564518,,-33.555281196511686,,-33.55491018562363,,-33.555319960955586,-30.998099781850584,-33.55521404706336
,-33.554311322702546,,-33.55528567388429,,-33.554943851491835,,-33.55532138949893,-30.99826396374684,-33.555223808228426
,-33.554392094491206,,-33.55528979870711,,-33.55497486779597,,-33.55532270586537,-30.998413952423135,-33.555232801620036
,-33.554466514413356,,-33.555293599393956,,-33.55500344376913,,-33.55532391860074,-30.998550986525387,-33.55524108762075
,-33.55453507947075,,-33.555297101165074,,-33.55502977256085,,-33.55532503610491,-30.99867616879853,-33.55524872069396
,-33.55459825356549,,-33.55530032751007,,-33.55505402985244,,-33.55532606576403,-30.99879055812947,-33.555255753740056
,-33.554656457193815,,-33.55530330028612,,-33.55507637918997,,-33.5553270142469,-30.998895053700874,-33.555262232785765
,-33.55471008186339,,-33.55530603914063,,-33.55509696985192,,,-30.99899052540696,-33.555268202712845
,-33.55475948853778,,-33.55530856268551,,-33.55511594079475,,,-30.99907774073355,-33.55527370328537
,-33.55480500763404,,-33.55531088792557,,-33.55513341958027,,,-30.999157442159742,-33.55527877102675
,-33.55484694667116,,-33.55531303008484,,-33.55514952237403,,,-30.999230250269452,-33.55528343995311
,-33.55488558488262,,-33.55531500389619,,-33.55516435889877,,,-30.99929677086853,-33.55528774171609
,-33.55492118498989,,-33.555316822268246,,-33.555178028807994,,,-30.999357533584448,-33.5552917045041
,-33.55495398399132,,-33.55531849797791,,-33.555190622768094,,,-30.99941305637961,-33.55529535621119
,-33.55498420349776,,-33.555320041624555,,-33.555202226434695,,,-30.99946376347285,-33.555298720735934
,-33.5550120444807,,-33.555321463606504,,-33.55521291679955,,,-30.999510099042126,-33.555301820430834
,-33.55503769696383,,-33.55532277384344,,-33.55522276627399,,,-30.999552423099363,-33.555304676113444
,-33.555061331424774,,-33.55532398106271,,-33.55523184083839,,,-30.99959109250307,-33.555307307093166
,-33.55508310581326,,-33.55532509361497,,-33.5552402013834,,,-30.999626414137126,-33.55530973104124
,-33.55510316792903,,-33.55532611843103,,-33.55524790456291,,,-30.99965869298099,-33.555311964401035
,-33.555121651725024,,-33.55532706258052,,-33.55525500138928,,,-30.99968818941382,-33.55531402245496
,-33.5551386818891,,,,-33.555261540408885,,,-30.999715125027834,-33.55531591854363
,-33.55515437102994,,,,-33.555267565188295,,,-30.999739742558198,-33.55531766540606
,-33.55516882643892,,,,-33.55527311586677,,,-30.99976222955302,-33.55531927461862
,-33.55518214486347,,,,-33.55527822981492,,,-30.999782776840167,-33.55532075745392
,-33.555194414781795,,,,-33.55528294170816,,,-30.999801544306507,-33.55532212342377
,-33.555205719346816,,,,-33.555287283029095,,,-30.999818695394122,-33.55532338211079
,-33.55521613586236,,,,-33.55529128219996,,,-30.99983436561509,-33.55532454149322
,-33.5552257322775,,,,-33.55529496692163,,,-30.999848680595928,-33.555325609900756
,-33.55523457329869,,,,-33.555298361754566,,,-30.999861756533054,-33.55532659420655
,-33.55524271898597,,,,-33.55530148995165,,,-30.999873700791163,
,-33.55525022406816,,,,-33.555304372055275,,,-30.99988461255606,
,-33.555257138410255,,,,-33.5553070272145,,,-30.99989458325455,
,-33.55526350900827,,,,-33.55530947354938,,,-30.999903697094407,
,-33.55526937847062,,,,-33.55531172734891,,,-30.999912021031772,
,-33.55527478645412,,,,-33.55531380404175,,,-30.999919627621658,
,-33.55527976943252,,,,-33.55531571679719,,,-30.99992657387427,
,-33.55528435999366,,,,-33.55531747934136,,,-30.999932922088668,
,-33.55528858890259,,,,-33.55531910330093,,,-30.99993872050562,
,-33.55529248566308,,,,-33.555320599510104,,,-30.999944014011074,
,-33.55529607603704,,,,-33.55532197805584,,,-30.999948852335617,
,-33.555299384026036,,,,-33.55532324831884,,,-30.999953273143415,
,-33.55530243165315,,,,-33.55532441858073,,,-30.99995731137545,
,-33.55530523972826,,,,-33.55532549679499,,,-30.99996099940993,
,-33.55530782693856,,,,-33.555326490318855,,,-30.999964373900397,
,-33.55531021034674,,,,,,,-30.99996745528243,
,-33.555312405910385,,,,,,,-30.999970269183077,
,-33.55531442900081,,,,,,,-30.999972839242485,
,-33.55531629307072,,,,,,,-30.99997518724225,
,-33.55531801035938,,,,,,,-30.9999773332266,
,-33.555319592551925,,,,,,,-30.999979295620438,
,-33.55532104998201,,,,,,,-30.999981086462085,
,-33.555322392795524,,,,,,,-30.999982721906797,
,-33.555323630160146,,,,,,,-30.999984216745112,
,-33.55532477016376,,,,,,,-30.999985580243195,
,-33.5553258207599,,,,,,,-30.999986829384397,
,-33.55532678831829,,,,,,,-30.9999879676242,
,,,,,,,,-30.999989009940712,
,,,,,,,,-30.999989962526733,
