LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-10.407622115272716,-11.797212672250478,-10.217891125382003,-12.572438390160407,-12.32984913393376,-12.52446203704844,-10.283465933121626,-7.067757762966135,-10.204283240033948,-9.606672163237615
-11.147577041870388,-11.797212672250478,-11.326218697717206,-12.572438390160407,-12.443506295745367,-12.52446203704844,-6.652170308676967,-7.067757762966135,-10.204283240033948,-9.606672163237615
-11.810068547862112,-11.844178697137146,-11.954806145048293,-12.594655492848217,-12.485759243556036,-12.556320108325323,-9.382278801558547,-7.161806283873266,-10.261709522385441,-9.700803837358862
-11.771006583818005,-11.889194541711907,-12.246445839256012,-12.615155936712345,-12.505493459797144,-12.585356848294296,-9.520929292477518,-7.262793658531493,-10.318152844342773,-9.794317233263051
-11.801563396736343,-11.932319897637909,-12.39117446936581,-12.634064070954297,-12.515130927921042,-12.61179724053268,-9.686092116533036,-7.370914966812741,-10.37360068116639,-9.887106032159561
-11.79556207279914,-11.973615823595875,-12.469615272497595,-12.651497771689876,-12.51991906972659,-12.635853572110026,-9.591971312147306,-7.486310340341543,-10.428044144224982,-9.979067557247324
-11.797637598184133,-12.013144184295609,-12.515243734957336,-12.667568012880551,-12.522318219737988,-12.657724770365233,-9.943909225603415,-7.6090539502475805,-10.481475721140876,-10.070102580848516
-11.797096800058103,-12.050967151669981,-12.543179654660118,-12.682379362302424,-12.523529159653652,-12.677596858346057,-7.877481284884818,-7.739143703314264,-10.53389004016124,-10.160115135056273
-11.797257221144319,-12.087146857386895,-12.56090689385993,-12.696029537954667,-12.524145303178656,-12.695642745962196,-10.420107547776556,-7.876490780963742,-10.585284536067576,-10.249012436595061
-11.797212672250478,-12.12174523798006,-12.572438390160407,-12.708609968213166,-12.52446203704844,-12.712022831701855,-7.067757762966135,-8.020910612200675,-10.635657694315261,-10.33670483473647
,-12.154823295676971,,-12.720205890609096,,-12.726885344513622,,-8.172115852844213,-10.685010241301379,-10.423105766708249
,-12.186441390346877,,-12.730896379379097,,-12.740367030473879,,-8.329710662164544,-10.73334454343202,-10.508131973121953
,-12.216658583894588,,-12.74075476102809,,-12.752593522792333,,-8.493189092552853,-10.780664316951375,-10.591703629366412
,-12.245532697170466,,-12.749849029229763,,-12.763680187534595,,-8.661935785634817,-10.826975060510616,-10.67374454485478
,-12.273120077702412,,-12.75824179089369,,-12.773732571509965,,-8.835231045445493,-10.872283843528809,-10.754182649646014
,-12.29947553124716,,-12.76599095002453,,-12.782847156072178,,-9.01225954333137,-10.916598586186392,-10.832950244433285
,-12.324652289497111,,-12.77314974973181,,-12.791111932150168,,-9.192123343989548,-10.959929016925186,-10.909984383301
,-12.348701826289988,,-12.779767178294858,,-12.798607034428692,,-9.373858082307816,-11.002284898356155,-10.985227388000185
,-12.371673721674089,,-12.785888106182568,,-12.805405459839358,,-9.556452435282463,-11.04367854793522,-11.058627207071932
,-12.393615817136554,,-12.79155389446028,,-12.81157353324051,,-9.738870188762094,-11.084122119677108,-11.130137877693517
,-12.414574364942183,,-12.796802356320148,,-12.817171418810087,,-9.920073282846339,-11.12362894371484,-11.199719705203341
,-12.434593640889927,,-12.80166812289063,,-12.822253728066514,,-10.099045329246435,-11.162213196115891,-11.267339800795824
,-12.453716127714845,,-12.806182897097429,,-12.82686986693823,,-10.27481432097056,-11.199889487964105,-11.332972079898223
,-12.471982686187303,,-12.810375676080934,,-12.831064631055968,,-10.446473393416849,-11.236673726593486,-11.396597348719286
,-12.489432463380638,,-12.81427301314517,,-12.834878512546313,,-10.61319864614235,-11.272582226696214,-11.458203629977803
,-12.506102828051674,,-12.817899085134588,,-12.838348187191613,,-10.774263775312772,-11.307631020706514,-11.517785660879472
,-12.522029547363964,,-12.82127601790041,,-12.841506752552917,,-10.929050313801751,-11.341838033838394,-11.575345289258742
,-12.537246842431902,,-12.824424046257166,,-12.844384044533477,,-11.077053813715075,-11.375220194655334,-11.630890751487359
,-12.551787444598354,,-12.827361616532233,,-12.847007116984086,,-11.21788611347819,-11.407795449716403,-11.684436751954724
,-12.565682530542572,,-12.830105568264617,,-12.849400345004836,,-11.351273603992906,-11.439581913815246,-11.736003873429215
,-12.578961795652534,,-12.832671240498732,,-12.851585676324184,,-11.477052173808566,-11.47059797828766,-11.785618343018516
,-12.591653719915904,,-12.835072723346943,,-12.85358300693429,,-11.595159572199588,-11.500862439189302,-11.833311385494085
,-12.603785405559655,,-12.837322801531268,,-12.855410208036766,,-11.705625363269835,-11.53039395289639,-11.879118707393813
,-12.615382538802658,,-12.839433153037087,,-12.857083406151096,,-11.80856034590641,-11.55921096047072,-11.923080197075315
,-12.626469854619902,,-12.841414487788025,,-12.858617150352767,,-11.904144409614972,-11.587332061259445,-11.965239223994937
,-12.637070767732045,,-12.843276587378718,,-12.860024578666687,,-11.992614433921053,-11.614775968415094,-12.005642178206624
,-12.647207731370539,,-12.84502833913043,,-12.861317499197563,,-12.074252907993321,-11.641561954745377,-12.044337989641342
