LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-18.644656503966104,-19.158458751855623,-18.37432556039548,-20.07143136783399,-20.16772630973281,-19.512161886218863,-18.390416977492784,-13.07756433689513,-16.13218217860942,-17.25041181722581
-18.686352173255216,-19.158458751855623,-19.800448995999314,-20.07143136783399,-19.941859407008323,-19.512161886218863,-10.460027500786975,-13.07756433689513,-16.13218217860942,-17.25041181722581
-19.151729764401388,-19.228010667951622,-20.191030471031134,-20.089338814631237,-19.74805062933633,-19.58035927295277,-15.23736831566481,-13.436114869369188,-16.165981342815343,-17.61911452018043
-19.15016981578052,-19.287439248676744,-20.22392573488246,-20.10497087528826,-19.63755569186204,-19.640574213681656,-13.042143627334507,-13.806652177155,-16.19884469895536,-17.948985426217074
-19.15841398239677,-19.339239721662537,-20.188636378774685,-20.118652554511204,-19.578698030488464,-19.69379186348441,-17.779644366836706,-14.184446456964512,-16.230813907990964,-18.24054178375583
-19.158293088981495,-19.38525830818025,-20.14996243600561,-20.130662002991738,-19.547174623997932,-19.740889165804006,-13.352450256694565,-14.564539883568266,-16.2619283265857,-18.495576934720575
-19.158458774329556,-19.426855093062088,-20.119546784088175,-20.14123699477311,-19.530004438289968,-19.78264197659602,-17.78566690031354,-14.942028361666967,-16.292224858649675,-18.716764735355685
-19.158455219183555,-19.465028667682603,-20.09756067568567,-20.150580238016314,-19.52050224378924,-19.819733620281756,-13.357803211632318,-15.312325206457196,-16.321738093456343,-18.907302248350828
-19.158458844492937,-19.500510346283132,-20.082131706230452,-20.158864597109837,-19.51517632168165,-19.852763359737065,-17.799949448789942,-15.671378915683908,-16.350501305913653,-19.0706126655348
-19.158458751855623,-19.533834850566883,-20.07143136783399,-20.16623720440709,-19.512161886218863,-19.88225482846938,-13.07756433689513,-16.01582393291162,-16.378545335227702,-19.21011759110851
,-19.565391872262637,,-20.17282326868908,,-19.908664315949565,,-16.343056780278577,-16.405898841829345,-19.32907664190881
,-19.595464863609916,,-20.178729447764116,,-19.932388299720834,,-16.65124716666576,-16.432589507078436,-19.430486879482228
,-19.624259297596733,,-20.184046303011986,,-19.9537706219788,,-16.93929127451806,-16.458643527159847,-19.51702994135933
,-19.651923511208842,,-20.188851075537794,,-19.973108938486995,,-17.20672830588542,-16.484085222606215,-19.591055086646474
,-19.67856432013519,,-20.1932094924896,,-19.99066057378901,,-17.453634687214716,-16.5089372925853,-19.654586696255336
,-19.70425818272539,,-20.19717762349444,,-20.00664749248034,,-17.680512026402695,-16.53322185319695,-19.709346441677454
