LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-10.915788167724143,-12.168082823012874,-10.726479845242796,-12.804139815888579,-12.636538581771399,-12.768890697866466,-10.78376223524912,-9.705635104652279,-10.48414964403831,-10.082248707682743
-11.593305131692771,-12.168082823012874,-11.811924167081342,-12.804139815888579,-12.714717249109551,-12.768890697866466,-8.444992815198901,-9.705635104652279,-10.48414964403831,-10.082248707682743
-12.17159649801811,-12.201787271261603,-12.3604584700882,-12.812070044000487,-12.742934934470544,-12.781688463637536,-9.496944577653661,-9.832314803661614,-10.513218569778354,-10.190390954468809
-12.150286980743775,-12.233752792597965,-12.58770011524677,-12.819278990589616,-12.755812203822774,-12.79323251357787,-9.596899368948153,-9.957739163887123,-10.541613987884189,-10.296655519721588
-12.170178941667636,-12.264077624165553,-12.690353849977512,-12.825831979560363,-12.762180499793923,-12.803641044924408,-10.465540479176838,-10.081567234157173,-10.569363761846322,-10.400880448149238
-12.167289071503623,-12.292854601677194,-12.742055874142247,-12.831788822993051,-12.765454027444942,-12.813021926852743,-7.027466314950862,-10.203476433885282,-10.596495745451428,-10.502917637435035
-12.16824307110681,-12.320171690915144,-12.770517034857713,-12.837204103065721,-12.767178004197028,-12.821473483793428,-8.363457002090593,-10.323165354763823,-10.623036133148105,-10.602632680658843
-12.168042540099425,-12.34611179927558,-12.787252247645533,-12.84212757670337,-12.768103725775735,-12.829085363550414,-10.020882624867552,-10.440355892619174,-10.649010447601524,-10.699904914533308
-12.16809507860505,-12.370753048210755,-12.797567354029045,-12.84660472153946,-12.768609761143571,-12.835938877391035,-6.729170859610745,-10.554795177469021,-10.674443852573264,-10.794627218990042
-12.168082823012874,-12.394168842806284,-12.804139815888579,-12.850676874210475,-12.768890697866466,-12.84210797619432,-9.705635104652279,-10.666256949101212,-10.699360137716763,-10.886706145798168
,-12.416428239082128,,-12.854381723521572,,-12.847659579864729,,-10.774542538200842,-10.723782213510434,-10.976061943898127
,-12.437596082435169,,-12.857753434472338,,-12.852654476218172,,-10.879481387820467,-10.747732344619278,-11.06262844137588
,-12.457733151317095,,-12.860823062365458,,-12.857147580095456,,-10.980931296041497,-10.771231860290195,-11.146353181063777
,-12.47689660950257,,-12.863618874417215,,-12.861188634400794,,-11.078777942391678,-10.794301212116194,-11.227197407893536
,-12.495139914407044,,-12.866166457568756,,-12.864822522732888,,-11.172934566081949,-10.816959987824138,-11.305135744190428
,-12.512513178689408,,-12.868489033345583,,-12.868089818288954,,-11.263341068784985,-10.839226953158501,-11.380156036690304
,-12.529063520836086,,-12.870607637476944,,-12.87102712021835,,-11.349962485550188,-10.861120318670771,-11.452259130769791
,-12.54483504783104,,-12.872541366577828,,-12.873667529806182,,-11.432787747496562,-10.882657238555437,-11.521458041758047
,-12.559869204726525,,-12.87430748998426,,-12.876040748165659,,-11.511828252812476,-10.903854157928045,-11.587777625372615
,-12.574204785698065,,-12.875921657272517,,-12.878173705693147,,-11.587115806332523,-10.924726949903938,-11.651253687972279
,-12.587878288559534,,-12.8773980443842,,-12.880090535545722,,-11.658700607034275,-10.945290661280936,-11.711932274236416
,-12.600924037124944,,-12.878749452055127,,-12.881813056108967,,-11.726649635834393,-10.965559528813559,-11.769868414338834
,-12.613374164708423,,-12.879987493631598,,-12.883360889797647,,-11.791044542956165,-10.98554717805679,-11.825125596725155
,-12.62525912413377,,-12.881122635394394,,-12.884751709534648,,-11.851979441552363,-11.0052668913616,-11.87777418233964
