LSTM-QAOA,QAOA after LSTM,QK-QAOA,QAOA after QK,QLSTM-QAOA,QAOA after QLSTM,FWP-QAOA,QAOA after FWP,QAOA Random 1,QAOA Random 2
-41.242324165146655,-40.13659836933042,-40.790433008556114,-41.51666649189996,-42.18288784027955,-41.649992285716614,-40.602770681480884,-24.505479857751407,-35.71138232312715,-38.24340344672062
-40.05193463549668,-40.13659836933042,-42.967508256548584,-41.51666649189996,-41.883032220367475,-41.649992285716614,-37.60740459110096,-24.505479857751407,-35.71138232312715,-38.24340344672062
-40.12413637421649,-40.750094986237755,-42.89312503833664,-41.861423506159504,-41.76435317619455,-41.77812095495033,-27.134741591388494,-25.62758514318051,-35.91917308160067,-40.244568335518736
-40.13475499608669,-40.87790256637172,-42.46651070063993,-42.126038684506135,-41.70704336739809,-41.89276078993502,-29.344250411606797,-27.26608299838307,-36.11680860762149,-41.39095640277166
-40.13632724826096,-40.936891372048215,-42.12512201118368,-42.32788374656985,-41.67888312828105,-41.99642726568414,-35.1789852025835,-29.628778255055963,-36.30465505488899,-41.994517330168954
-40.13655790525851,-40.98681079866339,-41.89158785234517,-42.481854545168204,-41.66458936250179,-42.09106853015158,-31.934208701108986,-32.82715777417608,-36.48310328614588,-42.31275454996517
-40.13659224398479,-41.03655271309933,-41.736158706429045,-42.599977649056285,-41.657150688557486,-42.178148217328975,-39.0654407048776,-36.43337948726419,-36.65256390527532,-42.49008719765287
-40.136597398137084,-41.08750887088094,-41.632688856487256,-42.691553300356816,-41.65321701021338,-42.2587385957609,-31.862164043526835,-39.17889100935284,-36.81345504324225,-42.59797422025701
-40.13659829248508,-41.13986620171491,-41.56338492863439,-42.76355625356637,-41.65111834076899,-42.33361057121807,-23.051825732554132,-40.332808473544006,-36.96619620667122,-42.67072940718929
-40.13659836933042,-41.19360023041436,-41.51666649189996,-42.82110645408104,-41.649992285716614,-42.40331480389183,-24.505479857751407,-40.62212675262255,-37.11120481325059,-42.72491674245963
,-41.24864111015312,,-42.86791109701878,,-42.46824869595604,,-40.70088318598736,-37.24888512557077,-42.76867158400879
,-41.304901048141936,,-42.906633870516835,,-42.528709451893285,,-40.74613656692844,-37.379625685911776,-42.80607471013865
,-41.3622804462416,,-42.93918403723956,,-42.584932581094215,,-40.787807958851616,-37.503793756672444,-42.83922186018502
,-41.42066793929435,,-42.966933848151044,,-42.63712026123591,,-40.83033274614163,-37.62173386936322,-42.869219793643914
,-41.479941607790586,,-42.99087641411285,,-42.685459491728096,,-40.8743588159471,-37.733765136043225,-42.89667596252573
,-41.539968866930195,,-43.011739053564575,,-42.730132366551665,,-40.91997484249195,-37.840183067396595,-42.92194332544194
,-41.600607803222566,,-43.03006206755076,,-42.77132211446324,,-40.96717745042308,-37.941256097898595,-42.945244434169446
,-41.66170721815443,,-43.04625448327483,,-42.80921525225168,,-41.01594091581541,-38.037230685833805,-42.96673531552448
,-41.72310862207108,,-43.06063237965409,,-42.84400131802357,,-41.06622661200221,-38.128330906262924,-42.98653869076037
,-41.78464670762503,,-43.07344510833157,,-42.87587142557392,,-41.11798494480968,-38.214760350706904,-43.00476024463927
,-41.8461509067496,,-43.084893797709285,,-42.90501619694311,,-41.171155682428584,-38.296706480923504,-43.02149727677881
,-41.907447101931574,,-43.09514396183794,,-42.9316235929106,,-41.22566619916612,-38.37434255530662,-43.03684267549221
,-41.96835901260014,,-43.10433436421164,,-42.95587726890613,,-41.281433488928556,-38.44783038879957,-43.050886439476685
,-42.02871052981917,,-43.112583057526386,,-42.97795464808102,,-41.33836223478963,-38.517322105219726,-43.06371636871122
,-42.08832662599742,,-43.1199919688029,,-42.998025573846704,,-41.396346405023685,-38.58296489148041,-43.07541766735541
,-42.147035843130396,,-43.126649850015184,,-43.01625174124031,,-41.455268438802854,-38.644899572786485,-43.08607294904162
,-42.20467200006457,,-43.13263480936701,,-43.03278573455178,,-41.51500017491393,-38.70326687567796,-43.095761688927624
,-42.26107614485733,,-43.13801598446766,,-43.04777075525206,,-41.57540343576863,-38.75820386681689,-43.104559846313286
,-42.316098040801705,,-43.14285487490272,,-43.06134042008283,,-41.63633088600073,-38.80984989158497,-43.11253953217444
,-42.36959815951923,,-43.14720633899804,,-43.07361908812866,,-41.697626847469614,-38.85834278896155,-43.1197689320295
,-42.42144896035604,,-43.15111947833807,,-43.084721890232025,,-41.75912858488547,-38.903822413222535,-43.12631199838189
,-42.47153633057892,,-43.154638353517434,,-43.09475513572237,,-41.8206677130832,-38.94642783312215,-43.132228596904916
